id	name	noise	window_size	stepping_size	start_pos
1330	Ref.05_DF.BE.93.VI961.AF076998	0.0	800	400	2485
1331	Ref.05_DF.BE.93.VI961.AF076998	0.0	800	400	2885
1332	Ref.05_DF.BE.93.VI961.AF076998	0.0	800	400	3285
1333	Ref.05_DF.BE.93.VI961.AF076998	0.0	800	400	3685
1334	Ref.05_DF.BE.93.VI961.AF076998	0.0	800	400	4085
1335	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	800	400	2085
1336	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	800	400	2485
1337	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	800	400	2885
1338	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	800	400	3285
1339	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	800	400	3685
1340	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	800	400	4085
1341	Ref.08_BC.CN.06.nx2.HM067748	0.0	800	400	2085
1342	Ref.08_BC.CN.06.nx2.HM067748	0.0	800	400	2485
1343	Ref.08_BC.CN.06.nx2.HM067748	0.0	800	400	2885
1344	Ref.08_BC.CN.06.nx2.HM067748	0.0	800	400	3285
1345	Ref.08_BC.CN.06.nx2.HM067748	0.0	800	400	3685
1346	Ref.08_BC.CN.06.nx2.HM067748	0.0	800	400	4085
1347	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	800	400	2085
1348	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	800	400	2485
1349	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	800	400	2885
1350	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	800	400	3285
1351	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	800	400	3685
1352	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	800	400	4085
1353	Ref.24_BG.CU.03.CB378.AY900574	0.0	800	400	2085
1354	Ref.24_BG.CU.03.CB378.AY900574	0.0	800	400	2485
1355	Ref.24_BG.CU.03.CB378.AY900574	0.0	800	400	2885
1356	Ref.24_BG.CU.03.CB378.AY900574	0.0	800	400	3285
1357	Ref.24_BG.CU.03.CB378.AY900574	0.0	800	400	3685
1358	Ref.24_BG.CU.03.CB378.AY900574	0.0	800	400	4085
1359	Ref.H.BE.93.VI991.AF190127	0.0	800	400	2085
1360	Ref.H.BE.93.VI991.AF190127	0.0	800	400	2485
1361	Ref.H.BE.93.VI991.AF190127	0.0	800	400	2885
1362	Ref.H.BE.93.VI991.AF190127	0.0	800	400	3285
1363	Ref.H.BE.93.VI991.AF190127	0.0	800	400	3685
1364	Ref.H.BE.93.VI991.AF190127	0.0	800	400	4085
1365	Ref.03_AB.RU.97.KAL153_2.AF193276	0.0	1200	600	2085
1366	Ref.03_AB.RU.97.KAL153_2.AF193276	0.0	1200	600	2685
1367	Ref.03_AB.RU.97.KAL153_2.AF193276	0.0	1200	600	3285
1368	Ref.03_AB.RU.97.KAL153_2.AF193276	0.0	1200	600	3885
1369	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.0	1200	600	2085
1370	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.0	1200	600	2685
1371	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.0	1200	600	3285
1372	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.0	1200	600	3885
1373	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.0	1200	600	2085
1374	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.0	1200	600	2685
1375	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.0	1200	600	3285
1376	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.0	1200	600	3885
1377	Ref.35_AD.AF.05.05AF026.EF158043	0.0	1200	600	2085
1378	Ref.35_AD.AF.05.05AF026.EF158043	0.0	1200	600	2685
1379	Ref.35_AD.AF.05.05AF026.EF158043	0.0	1200	600	3285
1380	Ref.35_AD.AF.05.05AF026.EF158043	0.0	1200	600	3885
1381	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.0	1200	600	2085
1382	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.0	1200	600	2685
1383	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.0	1200	600	3285
1384	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.0	1200	600	3885
1385	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.0	1200	600	2085
1386	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.0	1200	600	2685
1387	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.0	1200	600	3285
1388	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.0	1200	600	3885
1389	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.0	1200	600	2085
1390	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.0	1200	600	2685
1391	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.0	1200	600	3285
1392	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.0	1200	600	3885
1393	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.0	1200	600	2085
1394	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.0	1200	600	2685
1395	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.0	1200	600	3285
1396	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.0	1200	600	3885
1397	Ref.02_AG.CM.99.pBD6_15.AY271690	0.0	1200	600	2085
1398	Ref.02_AG.CM.99.pBD6_15.AY271690	0.0	1200	600	2685
1399	Ref.02_AG.CM.99.pBD6_15.AY271690	0.0	1200	600	3285
1400	Ref.02_AG.CM.99.pBD6_15.AY271690	0.0	1200	600	3885
1401	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.0	1200	600	2085
1402	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.0	1200	600	2685
1403	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.0	1200	600	3285
1404	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.0	1200	600	3885
1405	Ref.14_BG.ES.00.X605.AF450096	0.0	1200	600	2085
1406	Ref.14_BG.ES.00.X605.AF450096	0.0	1200	600	2685
1407	Ref.14_BG.ES.00.X605.AF450096	0.0	1200	600	3285
1408	Ref.14_BG.ES.00.X605.AF450096	0.0	1200	600	3885
1409	Ref.C.BR.92.BR025_d.U52953	0.0	1200	600	2085
1410	Ref.C.BR.92.BR025_d.U52953	0.0	1200	600	2685
1411	Ref.C.BR.92.BR025_d.U52953	0.0	1200	600	3285
1412	Ref.C.BR.92.BR025_d.U52953	0.0	1200	600	3885
1413	Ref.31_BC.BR.02.110PA.EF091932	0.0	1200	600	2085
1414	Ref.31_BC.BR.02.110PA.EF091932	0.0	1200	600	2685
1415	Ref.31_BC.BR.02.110PA.EF091932	0.0	1200	600	3285
1416	Ref.31_BC.BR.02.110PA.EF091932	0.0	1200	600	3885
1417	Ref.18_cpx.CM.97.CM53379.AF377959	0.0	1200	600	2085
1418	Ref.18_cpx.CM.97.CM53379.AF377959	0.0	1200	600	2685
1419	Ref.18_cpx.CM.97.CM53379.AF377959	0.0	1200	600	3285
1420	Ref.18_cpx.CM.97.CM53379.AF377959	0.0	1200	600	3885
1421	Ref.A2.CD.97.97CDKTB48.AF286238	0.0	1200	600	2085
1422	Ref.A2.CD.97.97CDKTB48.AF286238	0.0	1200	600	2685
1423	Ref.A2.CD.97.97CDKTB48.AF286238	0.0	1200	600	3285
1424	Ref.A2.CD.97.97CDKTB48.AF286238	0.0	1200	600	3885
1425	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.0	1200	600	2085
1426	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.0	1200	600	2685
1427	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.0	1200	600	3285
1428	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.0	1200	600	3885
1429	Ref.01_AE.AF.07.569M.GQ477441	0.0	1200	600	2085
1430	Ref.01_AE.AF.07.569M.GQ477441	0.0	1200	600	2685
1431	Ref.01_AE.AF.07.569M.GQ477441	0.0	1200	600	3285
1432	Ref.01_AE.AF.07.569M.GQ477441	0.0	1200	600	3885
1433	Ref.G.BE.96.DRCBL.AF084936	0.0	1200	600	2085
1434	Ref.G.BE.96.DRCBL.AF084936	0.0	1200	600	2685
1435	Ref.G.BE.96.DRCBL.AF084936	0.0	1200	600	3285
1436	Ref.G.BE.96.DRCBL.AF084936	0.0	1200	600	3885
1437	Ref.06_cpx.AU.96.BFP90.AF064699	0.0	1200	600	2085
1438	Ref.06_cpx.AU.96.BFP90.AF064699	0.0	1200	600	2685
1439	Ref.06_cpx.AU.96.BFP90.AF064699	0.0	1200	600	3285
1440	Ref.06_cpx.AU.96.BFP90.AF064699	0.0	1200	600	3885
1441	Ref.20_BG.CU.99.Cu103.AY586545	0.0	1200	600	2085
1442	Ref.20_BG.CU.99.Cu103.AY586545	0.0	1200	600	2685
1443	Ref.20_BG.CU.99.Cu103.AY586545	0.0	1200	600	3285
1444	Ref.20_BG.CU.99.Cu103.AY586545	0.0	1200	600	3885
1445	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.0	1200	600	2085
1446	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.0	1200	600	2685
1447	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.0	1200	600	3285
1448	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.0	1200	600	3885
1449	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.0	1200	600	2085
1450	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.0	1200	600	2685
1451	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.0	1200	600	3285
1452	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.0	1200	600	3885
1453	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.0	1200	600	2085
1454	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.0	1200	600	2685
1455	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.0	1200	600	3285
1456	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.0	1200	600	3885
1457	Ref.43_02G.SA.03.J11223.EU697904	0.0	1200	600	2085
1458	Ref.43_02G.SA.03.J11223.EU697904	0.0	1200	600	2685
1459	Ref.43_02G.SA.03.J11223.EU697904	0.0	1200	600	3285
1460	Ref.43_02G.SA.03.J11223.EU697904	0.0	1200	600	3885
1461	Ref.D.CD.83.ELI.K03454	0.0	1200	600	2085
1462	Ref.D.CD.83.ELI.K03454	0.0	1200	600	2685
1463	Ref.D.CD.83.ELI.K03454	0.0	1200	600	3285
1464	Ref.D.CD.83.ELI.K03454	0.0	1200	600	3885
1465	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.0	1200	600	2085
1466	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.0	1200	600	2685
1467	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.0	1200	600	3285
1468	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.0	1200	600	3885
1469	Ref.F1.BE.93.VI850.AF077336	0.0	1200	600	2085
1470	Ref.F1.BE.93.VI850.AF077336	0.0	1200	600	2685
1471	Ref.F1.BE.93.VI850.AF077336	0.0	1200	600	3285
1472	Ref.F1.BE.93.VI850.AF077336	0.0	1200	600	3885
1473	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.0	1200	600	2085
1474	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.0	1200	600	2685
1475	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.0	1200	600	3285
1476	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.0	1200	600	3885
1477	Ref.12_BF.AR.97.A32879.AF408629	0.0	1200	600	2085
1478	Ref.12_BF.AR.97.A32879.AF408629	0.0	1200	600	2685
1479	Ref.12_BF.AR.97.A32879.AF408629	0.0	1200	600	3285
1480	Ref.12_BF.AR.97.A32879.AF408629	0.0	1200	600	3885
1481	Ref.19_cpx.CU.99.CU29.AY588971	0.0	1200	600	2085
1482	Ref.19_cpx.CU.99.CU29.AY588971	0.0	1200	600	2685
1483	Ref.19_cpx.CU.99.CU29.AY588971	0.0	1200	600	3285
1484	Ref.19_cpx.CU.99.CU29.AY588971	0.0	1200	600	3885
1485	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.0	1200	600	2085
1486	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.0	1200	600	2685
1487	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.0	1200	600	3285
1488	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.0	1200	600	3885
1489	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.0	1200	600	2085
1490	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.0	1200	600	2685
1491	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.0	1200	600	3285
1492	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.0	1200	600	3885
1493	Ref.47_BF.ES.08.P1942.GQ372987	0.0	1200	600	2085
1494	Ref.47_BF.ES.08.P1942.GQ372987	0.0	1200	600	2685
1495	Ref.47_BF.ES.08.P1942.GQ372987	0.0	1200	600	3285
1496	Ref.47_BF.ES.08.P1942.GQ372987	0.0	1200	600	3885
1497	Ref.05_DF.BE.93.VI961.AF076998	0.0	1200	600	2085
1498	Ref.05_DF.BE.93.VI961.AF076998	0.0	1200	600	2685
1499	Ref.05_DF.BE.93.VI961.AF076998	0.0	1200	600	3285
1500	Ref.05_DF.BE.93.VI961.AF076998	0.0	1200	600	3885
1501	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	1200	600	2085
1502	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	1200	600	2685
1503	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	1200	600	3285
1504	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	1200	600	3885
1505	Ref.08_BC.CN.06.nx2.HM067748	0.0	1200	600	2085
1506	Ref.08_BC.CN.06.nx2.HM067748	0.0	1200	600	2685
1507	Ref.08_BC.CN.06.nx2.HM067748	0.0	1200	600	3285
1508	Ref.08_BC.CN.06.nx2.HM067748	0.0	1200	600	3885
1509	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	1200	600	2085
1510	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	1200	600	2685
1511	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	1200	600	3285
1512	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	1200	600	3885
1513	Ref.24_BG.CU.03.CB378.AY900574	0.0	1200	600	2085
1514	Ref.24_BG.CU.03.CB378.AY900574	0.0	1200	600	2685
1515	Ref.24_BG.CU.03.CB378.AY900574	0.0	1200	600	3285
1516	Ref.24_BG.CU.03.CB378.AY900574	0.0	1200	600	3885
1517	Ref.H.BE.93.VI991.AF190127	0.0	1200	600	2085
1518	Ref.H.BE.93.VI991.AF190127	0.0	1200	600	2685
1519	Ref.H.BE.93.VI991.AF190127	0.0	1200	600	3285
1520	Ref.H.BE.93.VI991.AF190127	0.0	1200	600	3885
1521	Ref.03_AB.RU.97.KAL153_2.AF193276	0.0	1600	800	2085
1522	Ref.03_AB.RU.97.KAL153_2.AF193276	0.0	1600	800	2885
1523	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.0	1600	800	2085
1524	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.0	1600	800	2885
1525	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.0	1600	800	2085
1526	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.0	1600	800	2885
1527	Ref.35_AD.AF.05.05AF026.EF158043	0.0	1600	800	2085
1528	Ref.35_AD.AF.05.05AF026.EF158043	0.0	1600	800	2885
1529	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.0	1600	800	2085
1530	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.0	1600	800	2885
1531	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.0	1600	800	2085
1532	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.0	1600	800	2885
1533	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.0	1600	800	2085
1534	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	0.0	1600	800	2885
1535	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.0	1600	800	2085
1536	Ref.27_cpx.CD.97.97CDKTB49.AJ404325	0.0	1600	800	2885
1537	Ref.02_AG.CM.99.pBD6_15.AY271690	0.0	1600	800	2085
1538	Ref.02_AG.CM.99.pBD6_15.AY271690	0.0	1600	800	2885
1539	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.0	1600	800	2085
1540	Ref.11_cpx.CM.95.95CM_1816.AF492624	0.0	1600	800	2885
1541	Ref.14_BG.ES.00.X605.AF450096	0.0	1600	800	2085
1542	Ref.14_BG.ES.00.X605.AF450096	0.0	1600	800	2885
1543	Ref.C.BR.92.BR025_d.U52953	0.0	1600	800	2085
1544	Ref.C.BR.92.BR025_d.U52953	0.0	1600	800	2885
1545	Ref.31_BC.BR.02.110PA.EF091932	0.0	1600	800	2085
1546	Ref.31_BC.BR.02.110PA.EF091932	0.0	1600	800	2885
1547	Ref.18_cpx.CM.97.CM53379.AF377959	0.0	1600	800	2085
1548	Ref.18_cpx.CM.97.CM53379.AF377959	0.0	1600	800	2885
1549	Ref.A2.CD.97.97CDKTB48.AF286238	0.0	1600	800	2085
1550	Ref.A2.CD.97.97CDKTB48.AF286238	0.0	1600	800	2885
1551	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.0	1600	800	2085
1552	Ref.F2.CM.02.02CM_0016BBY.AY371158	0.0	1600	800	2885
1553	Ref.01_AE.AF.07.569M.GQ477441	0.0	1600	800	2085
1554	Ref.01_AE.AF.07.569M.GQ477441	0.0	1600	800	2885
1555	Ref.G.BE.96.DRCBL.AF084936	0.0	1600	800	2085
1556	Ref.G.BE.96.DRCBL.AF084936	0.0	1600	800	2885
1557	Ref.06_cpx.AU.96.BFP90.AF064699	0.0	1600	800	2085
1558	Ref.06_cpx.AU.96.BFP90.AF064699	0.0	1600	800	2885
1559	Ref.20_BG.CU.99.Cu103.AY586545	0.0	1600	800	2085
1560	Ref.20_BG.CU.99.Cu103.AY586545	0.0	1600	800	2885
1561	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.0	1600	800	2085
1562	Ref.13_cpx.CM.02.02CM_A1394.DQ845388	0.0	1600	800	2885
1563	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.0	1600	800	2085
1564	Ref.40_BF.BR.04.04BRRJ115.EU735538	0.0	1600	800	2885
1565	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.0	1600	800	2085
1566	Ref.A1.AU.03.PS1044_Day0.DQ676872	0.0	1600	800	2885
1567	Ref.43_02G.SA.03.J11223.EU697904	0.0	1600	800	2085
1568	Ref.43_02G.SA.03.J11223.EU697904	0.0	1600	800	2885
1569	Ref.D.CD.83.ELI.K03454	0.0	1600	800	2085
1570	Ref.D.CD.83.ELI.K03454	0.0	1600	800	2885
1571	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.0	1600	800	2085
1572	Ref.09_cpx.CI.00.00IC_10092.AJ866553	0.0	1600	800	2885
1573	Ref.F1.BE.93.VI850.AF077336	0.0	1600	800	2085
1574	Ref.F1.BE.93.VI850.AF077336	0.0	1600	800	2885
1575	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.0	1600	800	2085
1576	Ref.29_BF.BR.01.BREPM16704.DQ085876	0.0	1600	800	2885
1577	Ref.12_BF.AR.97.A32879.AF408629	0.0	1600	800	2085
1578	Ref.12_BF.AR.97.A32879.AF408629	0.0	1600	800	2885
1579	Ref.19_cpx.CU.99.CU29.AY588971	0.0	1600	800	2085
1580	Ref.19_cpx.CU.99.CU29.AY588971	0.0	1600	800	2885
1581	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.0	1600	800	2085
1582	Ref.07_BC.CN.05.XJDC6431_2.EF368372	0.0	1600	800	2885
1583	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.0	1600	800	2085
1584	Ref.39_BF.BR.03.03BRRJ103.EU735534	0.0	1600	800	2885
1585	Ref.47_BF.ES.08.P1942.GQ372987	0.0	1600	800	2085
1586	Ref.47_BF.ES.08.P1942.GQ372987	0.0	1600	800	2885
1587	Ref.05_DF.BE.93.VI961.AF076998	0.0	1600	800	2085
1588	Ref.05_DF.BE.93.VI961.AF076998	0.0	1600	800	2885
1589	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	1600	800	2085
1590	Ref.25_cpx.CM.06.06CM_BA_040.EU693240	0.0	1600	800	2885
1591	Ref.08_BC.CN.06.nx2.HM067748	0.0	1600	800	2085
1592	Ref.08_BC.CN.06.nx2.HM067748	0.0	1600	800	2885
1593	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	1600	800	2085
1594	Ref.K.CD.97.97ZR_EQTB11.AJ249235	0.0	1600	800	2885
1595	Ref.24_BG.CU.03.CB378.AY900574	0.0	1600	800	2085
1596	Ref.24_BG.CU.03.CB378.AY900574	0.0	1600	800	2885
1597	Ref.H.BE.93.VI991.AF190127	0.0	1600	800	2085
1598	Ref.H.BE.93.VI991.AF190127	0.0	1600	800	2885
1599	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	2085
1600	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	2285
1601	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	2485
1602	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	2685
1603	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	2885
1604	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	3085
1605	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	3285
1606	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	3485
1607	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	3685
1608	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	3885
1609	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	4085
1610	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	4285
1611	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	4485
1612	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	4685
1613	Ref.03_AB.RU.97.KAL153_2.AF193276	0.025	200	200	4885
1614	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	2085
1615	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	2285
1616	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	2485
1617	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	2685
1618	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	2885
1619	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	3085
1620	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	3285
1621	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	3485
1622	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	3685
1623	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	3885
1624	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	4085
1625	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	4285
1626	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	4485
1627	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	4685
1628	Ref.04_cpx.CY.94.94CY032_3.AF049337	0.025	200	200	4885
1629	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	2085
1630	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	2285
1631	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	2485
1632	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	2685
1633	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	2885
1634	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	3085
1635	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	3285
1636	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	3485
1637	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	3685
1638	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	3885
1639	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	4085
1640	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	4285
1641	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	4485
1642	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	4685
1643	Ref.37_cpx.CM.00.00CMNYU926.EF116594	0.025	200	200	4885
1644	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	2085
1645	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	2285
1646	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	2485
1647	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	2685
1648	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	2885
1649	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	3085
1650	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	3285
1651	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	3485
1652	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	3685
1653	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	3885
1654	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	4085
1655	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	4285
1656	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	4485
1657	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	4685
1658	Ref.35_AD.AF.05.05AF026.EF158043	0.025	200	200	4885
1659	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	2085
1660	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	2285
1661	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	2485
1662	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	2685
1663	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	2885
1664	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	3085
1665	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	3285
1666	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	3485
1667	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	3685
1668	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	3885
1669	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	4085
1670	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	4285
1671	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	4485
1672	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	4685
1673	Ref.J.CD.97.J_97DC_KTB147.EF614151	0.025	200	200	4885
1674	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.025	200	200	2085
1675	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.025	200	200	2285
1676	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.025	200	200	2485
1677	Ref.10_CD.TZ.96.96TZ_BF061.AF289548	0.025	200	200	2685
