reference	major subtype found	log_likelihood of the reference subtype
6031,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.08-7	13_cpx	-13120.898333234341
13187,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-6	17_BF	-11199.493626559135
13553,Ref.B.US.98.1058_11.AY331295,0.06-1	B	-10669.296212457715
12990,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-6	07_BC	-6905.955142923215
4658,Ref.H.BE.93.VI991.AF190127,0.04-1	H	-8407.674711761101
2828,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-2	24_BG	-3803.387460025427
11234,Ref.31_BC.BR.02.110PA.EF091932,0.1-8	31_BC	-14614.638648748129
3573,Ref.11_cpx.CM.97.MP818.AJ291718,0.01-9	11_cpx	-3671.8980424996794
14888,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-3	11_cpx	-13360.366400725678
639,Ref.35_AD.AF.05.05AF095.EF158041,0.04-8	35_AD	-8483.564577535813
1733,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.02-0	13_cpx	-5594.202737360498
13229,Ref.J.SE.93.SE9280_7887.AF082394,0.06-6	J	-11170.475200123235
14187,Ref.C.IN.95.95IN21068.AF067155,0.09-6	C	-13595.224665516178
14513,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-4	39_BF	-14511.701083087362
5241,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.06-3	13_cpx	-11058.757146587965
5513,Ref.19_cpx.CU.99.CU7.AY894994,0.08-3	19_cpx	-13214.183284650113
2958,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.01-3	39_BF	-3678.418406566179
7231,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-7	B	-11628.567969360445
15492,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-4	29_BF	-11214.375452906737
4322,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.03-4	F2	-6903.158020044484
10941,Ref.F1.FI.93.FIN9363.AF075703,0.1-6	F1	-14546.307827569513
3281,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-1	B	-3287.9302676551674
14370,Ref.05_DF.BE.93.VI961.AF076998,0.09-7	05_DF	-14454.418198746307
11051,Ref.47_BF.ES.08.P1942.GQ372987,0.1-6	47_BF	-14715.161079909903
11655,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-3	B	-8401.95213766291
13380,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.06-8	38_BF1	-11314.682486184769
12569,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.06-2	42_BF	-11388.624823388449
9740,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.05-5	28_BF	-10181.659614567585
11075,Ref.C.ZA.04.04ZASK146.AY772699,0.1-9	C	-14179.375014356927
6140,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.08-7	15_01B	-13447.827187724684
1301,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.02-6	36_cpx	-5679.849533207151
3028,Ref.16_A2D.KE.91.KNH1271.AY945736,0.01-0	16_A2D	-4020.0039789406596
11998,Ref.15_01B.TH.96.M169.DQ354120,0.03-9	15_01B	-7077.417793481808
3368,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-8	10_CD	-3748.7690836250476
5225,Ref.H.GB.00.00GBAC4001.FJ711703,0.06-3	H	-10657.073203962189
9553,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-4	17_BF	-10121.329404763897
13533,Ref.F1.FR.96.96FR_MP411.AJ249238,0.06-1	F1	-10955.352655262219
15533,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.06-4	15_01B	-11158.560104636003
9697,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-5	13_cpx	-10011.773069439028
14103,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.09-6	45_cpx	-13598.4840133743
11055,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.1-6	13_cpx	-14963.862656078813
511,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.04-9	36_cpx	-8676.228207703847
15048,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.09-0	25_cpx	-13544.713888436529
1669,Ref.F2.CM.95.95CM_MP255.AJ249236,0.02-0	F2	-5627.401963018665
12707,Ref.A2.CY.94.94CY017_41.AF286237,0.06-5	A2	-11150.803355718012
10825,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.1-7	40_BF	-15089.227123747913
3364,Ref.16_A2D.KR.97.97KR004.AF286239,0.01-8	16_A2D	-4051.881440324463
8816,Ref.43_02G.SA.03.J11243.EU697907,0.05-3	43_02G	-9495.100015576974
14803,Ref.24_BG.CU.03.CB378.AY900574,0.09-2	24_BG	-14237.634569743448
14483,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-4	21_A2D	-14353.156450225477
4546,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-2	02_AG	-8207.870807370387
9182,Ref.A2.CD.97.97CDKTB48.AF286238,0.05-6	A2	-10172.599279963059
14034,Ref.18_cpx.CU.99.CU14.AY586541,0.09-9	18_cpx	-13946.979007858838
2761,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-2	45_cpx	-4029.334843338332
10626,Ref.33_01B.ID.07.JKT194_C.AB547464,0.1-4	33_01B	-15480.90228364337
14917,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.09-3	29_BF	-14096.144832917444
11178,Ref.A1.UG.92.92UG037.AB253429,0.1-9	A1	-14367.518786937413
6549,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.08-4	39_BF	-13234.012294329561
4806,Ref.J.CM.04.04CMU11421.GU237072,0.04-0	J	-7989.631971644344
11199,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.1-9	17_BF	-15003.815663829606
621,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-9	A2	-8740.199390087659
10484,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.1-5	F2	-14149.795838298676
13008,Ref.D.CM.01.01CM_4412HAL.AY371157,0.03-6	D	-6697.469937347635
11501,Ref.C.IN.95.95IN21068.AF067155,0.04-4	C	-8368.332058486627
15284,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.09-1	28_BF	-14186.43557835532
10660,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.1-4	17_BF	-14871.589474655466
4273,Ref.35_AD.AF.05.05AF095.EF158041,0.03-4	35_AD	-7327.778114916084
4797,Ref.18_cpx.CU.99.CU68.AY894993,0.04-0	18_cpx	-8681.822614806037
1870,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.02-3	14_BG	-5488.681804436197
9659,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.05-5	38_BF1	-10184.331966472833
5666,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.08-2	15_01B	-13315.894196495046
6989,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.07-6	36_cpx	-12539.094374451695
9181,Ref.18_cpx.CM.97.CM53379.AF377959,0.05-6	18_cpx	-9594.739802789398
9928,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-1	14_BG	-15190.8036294202
11493,Ref.35_AD.AF.05.05AF026.EF158043,0.04-4	35_AD	-8577.424626952512
15702,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.06-7	A1	-10857.564317074333
8201,Ref.C.ET.86.ETH2220.U46016,0.05-9	C	-9612.712455585444
11798,Ref.46_BF.BR.01.01BR125.DQ358802,0.03-8	46_BF	-7433.194303640361
9276,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.05-6	22_01A1	-10368.046535191033
958,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.04-6	J	-8812.810902100611
15068,Ref.24_BG.CU.03.CB471.AY900575,0.09-0	24_BG	-14411.658739925995
444,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.02-8	10_CD	-5414.280852028757
10863,Ref.H.CF.90.056.AF005496,0.1-7	H	-14570.583178607016
1717,Ref.05_DF.ES.99.X492.AY227107,0.02-0	05_DF	-5484.6701804909935
13183,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.06-6	33_01B	-11608.29639265017
9606,Ref.43_02G.SA.03.J11243.EU697907,0.05-4	43_02G	-9478.114608583486
322,Ref.12_BF.AR.99.ARMA159.AF385936,0.02-8	12_BF	-5063.590949346
10967,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-6	29_BF	-14752.047932545342
15092,Ref.06_cpx.EE.01.EE0359.AY535659,0.09-0	06_cpx	-13683.266711288723
10942,Ref.33_01B.ID.07.JKT194_C.AB547464,0.1-6	33_01B	-14880.019163109633
6836,Ref.B.TH.90.BK132.AY173951,0.07-5	B	-11686.355810570936
4131,Ref.14_BG.ES.00.X623.AF450097,0.03-3	14_BG	-7078.177139462823
15167,Ref.32_06A1.EE.01.EE0369.AY535660,0.09-0	32_06A1	-14784.879024008183
2727,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-2	45_cpx	-4053.051877786835
3208,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-1	09_cpx	-2976.8180025025094
4265,Ref.32_06A1.EE.01.EE0369.AY535660,0.03-3	32_06A1	-7757.098692600587
8026,Ref.43_02G.SA.03.J11243.EU697907,0.05-8	43_02G	-9866.855011071662
11944,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-9	09_cpx	-6996.020554746546
8014,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-8	39_BF	-9959.77066278644
11310,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.1-8	40_BF	-14957.785567121024
4729,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-1	A2	-8595.084470036001
7642,Ref.24_BG.CU.03.CB471.AY900575,0.07-2	24_BG	-12387.584919965948
13628,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-0	33_01B	-11299.918189087788
2423,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.01-4	04_cpx	-3784.019092087714
398,Ref.06_cpx.EE.01.EE0359.AY535659,0.02-8	06_cpx	-5263.821638834863
5583,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.08-2	04_cpx	-13113.783531945715
9053,Ref.49_cpx.GM.02.N18380.HQ385477,0.05-1	49_cpx	-9473.350454562276
4046,Ref.25_cpx.SA.03.J11233.EU697906,0.04-5	25_cpx	-8510.91162033768
1711,Ref.G.NG.92.92NG083.U88826,0.02-0	G	-5409.493045087657
12367,Ref.23_BG.CU.03.CB118.AY900571,0.03-2	23_BG	-7736.680281590632
4719,Ref.05_DF.ES.99.X492.AY227107,0.04-1	05_DF	-8525.488954679053
8776,Ref.A1.RW.92.92RW008.AB253421,0.05-3	A1	-9358.608373995787
5840,Ref.49_cpx.GM.97.N28353.HQ385478,0.08-1	49_cpx	-12693.003483761308
7625,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.07-2	45_cpx	-11815.348395146884
2790,Ref.02_AG.NG.x.IBNG.L39106,0.01-2	02_AG	-3332.938073569841
6298,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.08-6	15_01B	-13496.214940964852
1725,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-0	21_A2D	-5511.579129246839
9453,Ref.G.NG.92.92NG083.U88826,0.05-7	G	-9372.814367455134
14247,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.09-7	13_cpx	-13950.223322735244
10117,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-3	04_cpx	-14666.343212973694
8185,Ref.F1.BR.93.93BR020_1.AF005494,0.05-9	F1	-9499.381225303503
12874,Ref.H.BE.93.VI991.AF190127,0.03-5	H	-7172.760480673622
5421,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-3	15_01B	-13103.397513422155
2240,Ref.02_AG.LR.x.POC44951.AB485636,0.01-7	02_AG	-3449.8596882842485
10616,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.1-4	33_01B	-15587.252902398084
4111,Ref.H.BE.93.VI997.AF190128,0.03-3	H	-7031.821759119409
14626,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-5	06_cpx	-13767.175236560028
14391,Ref.01_AE.CN.05.05GX001.GU564221,0.09-4	01_AE	-13474.873765046917
9800,Ref.09_cpx.SN.95.95SN1795.AY093603,0.1-1	09_cpx	-15044.82495038426
7288,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.07-0	26_AU	-12155.625432855657
12615,Ref.49_cpx.GM.03.N26677.HQ385479,0.06-2	49_cpx	-10800.899177020321
1812,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.02-3	17_BF	-5621.630433563379
13671,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.06-0	27_cpx	-11654.3539283472
8642,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.05-2	26_AU	-9944.311653709447
5240,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-3	16_A2D	-11526.192094314354
1979,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.02-2	27_cpx	-5896.270592334116
4523,Ref.01_AE.TH.90.CM240.U54771,0.04-2	01_AE	-7937.282554627537
15294,Ref.43_02G.SA.03.J11243.EU697907,0.09-1	43_02G	-13462.828198022476
2161,Ref.20_BG.CU.99.Cu103.AY586545,0.01-6	20_BG	-3273.3890517166074
7573,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-1	A2	-12444.012817059896
9602,Ref.02_AG.CM.99.pBD6_15.AY271690,0.05-4	02_AG	-9421.453941374999
7102,Ref.05_DF.BE.93.VI961.AF076998,0.07-6	05_DF	-12565.554458881408
536,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.04-9	09_cpx	-8564.936837576526
3073,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-0	39_BF	-3815.9998097749362
11992,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-9	24_BG	-7246.032475771118
10434,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-5	12_BF	-14497.793922028643
10064,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.1-0	26_AU	-14486.479341243821
3216,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-1	F2	-3358.591752757817
9066,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-1	A1	-9711.176955250181
10724,Ref.43_02G.SA.03.J11223.EU697904,0.1-4	43_02G	-14451.280729777889
13879,Ref.49_cpx.GM.03.N26677.HQ385479,0.09-8	49_cpx	-13744.330306586517
8487,Ref.01_AE.AF.07.569M.GQ477441,0.07-9	01_AE	-11811.898868973538
4761,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.04-0	38_BF1	-8554.02428562081
10979,Ref.03_AB.RU.97.KAL153_2.AF193276,0.1-6	03_AB	-14920.700279709057
15101,Ref.G.PT.x.PT2695.AY612637,0.09-0	G	-13920.797918163398
5577,Ref.49_cpx.GM.02.N18380.HQ385477,0.08-2	49_cpx	-12795.856990462189
8946,Ref.K.CM.96.96CM_MP535.AJ249239,0.05-0	K	-10189.491247940074
12303,Ref.05_DF.ES.99.X492.AY227107,0.03-1	05_DF	-7023.769891665858
1926,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.02-2	33_01B	-5619.303564869942
1955,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-2	13_cpx	-5692.020885879852
14209,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-6	A2	-14203.888462004938
120,Ref.F2.CM.97.CM53657.AF377956,0.06-9	F2	-11042.87201719108
7159,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.07-7	15_01B	-12384.482201447683
434,Ref.A1.UG.92.92UG037.AB253429,0.02-8	A1	-5360.133545762194
13886,Ref.34_01B.TH.99.OUR2478P.EF165541,0.09-8	34_01B	-14121.06295175409
4705,Ref.B.US.98.1058_11.AY331295,0.04-1	B	-8704.544602082151
3407,Ref.F2.CM.95.95CM_MP255.AJ249236,0.01-8	F2	-3756.003651181997
14229,Ref.G.KE.93.HH8793_12_1.AF061641,0.09-7	G	-13737.984899743095
1925,Ref.14_BG.ES.00.X605.AF450096,0.02-2	14_BG	-5532.670283650955
1332,Ref.19_cpx.CU.99.CU29.AY588971,0.02-6	19_cpx	-5771.648338629051
2769,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-2	27_cpx	-4067.7673661218464
12044,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-0	11_cpx	-6954.398814468354
5846,Ref.23_BG.CU.03.CB347.AY900572,0.08-0	23_BG	-13744.66681186311
10541,Ref.01_AE.AF.07.569M.GQ477441,0.1-5	01_AE	-14303.957255504289
14146,Ref.31_BC.BR.04.04BR137.AY727526,0.09-6	31_BC	-14413.766869075918
9154,Ref.15_01B.TH.96.M169.DQ354120,0.05-1	15_01B	-9659.919330038412
15760,Ref.A1.UG.92.92UG037.AB253429,0.06-7	A1	-10761.566411092765
4588,Ref.12_BF.AR.99.ARMA159.AF385936,0.04-1	12_BF	-8453.079399518618
12259,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.03-1	40_BF	-7143.530886121321
6488,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-4	J	-13154.526880713825
7057,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-6	21_A2D	-12379.214324878985
7372,Ref.02_AG.NG.x.IBNG.L39106,0.07-0	02_AG	-11684.785453720599
9831,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-1	07_BC	-15026.499554162192
1834,Ref.25_cpx.SA.03.J11233.EU697906,0.02-3	25_cpx	-5485.618246239556
10163,Ref.G.BE.96.DRCBL.AF084936,0.1-3	G	-14492.473357267543
15274,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-1	46_BF	-14035.249010055522
2350,Ref.43_02G.SA.03.J11223.EU697904,0.01-7	43_02G	-3835.302971568367
8419,Ref.F2.CM.95.95CM_MP257.AJ249237,0.07-9	F2	-12228.039960565395
13101,Ref.21_A2D.KE.99.KSM4001.AF457072,0.03-6	21_A2D	-6945.0640557542265
10407,Ref.05_DF.ES.99.X492.AY227107,0.1-2	05_DF	-14919.441386091283
1503,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.02-1	40_BF	-5800.794605535383
3650,Ref.31_BC.BR.02.110PA.EF091932,0.02-5	31_BC	-5686.5964322117115
508,Ref.07_BC.CN.05.XJDC6441.EF368370,0.04-9	07_BC	-8629.96301450415
6856,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.07-5	09_cpx	-12260.311055707289
3444,Ref.43_02G.SA.03.J11243.EU697907,0.01-8	43_02G	-3732.658430517335
10350,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.1-2	37_cpx	-14354.094882839661
13583,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-1	13_cpx	-11405.050880977155
4435,Ref.H.GB.00.00GBAC4001.FJ711703,0.04-2	H	-8173.955985400432
9786,Ref.15_01B.TH.96.M169.DQ354120,0.05-5	15_01B	-10303.383081774959
15392,Ref.J.CM.04.04CMU11421.GU237072,0.03-7	J	-6982.14272888869
10891,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-7	A2	-14821.686820038422
1376,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-6	22_01A1	-5891.770339621715
10596,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-4	J	-14967.419708315176
4624,Ref.B.TH.90.BK132.AY173951,0.04-1	B	-8320.054288079487
3599,Ref.B.US.98.1058_11.AY331295,0.01-9	B	-3572.2505753620617
1784,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-3	16_A2D	-5784.590459619639
14080,Ref.A2.CD.97.97CDKTB48.AF286238,0.09-6	A2	-14282.941843985169
10615,Ref.14_BG.ES.00.X605.AF450096,0.1-4	14_BG	-15159.922061948515
1349,Ref.43_02G.SA.03.J11456.EU697909,0.02-6	43_02G	-5573.03968543223
12009,Ref.29_BF.BR.02.BREPM119.AY771590,0.03-0	29_BF	-7065.640510287617
5700,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.08-1	08_BC	-13041.759137586252
7215,Ref.21_A2D.KE.91.KNH1254.AY945737,0.07-7	21_A2D	-12466.854379268072
10002,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-0	09_cpx	-14246.392787511471
6196,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-6	07_BC	-13339.717372222647
9705,Ref.A2.CY.94.94CY017_41.AF286237,0.05-5	A2	-10254.79734719924
2639,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-5	45_cpx	-3868.661239270746
351,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-8	07_BC	-5437.0991676992735
13630,Ref.B.TH.90.BK132.AY173951,0.06-0	B	-10783.035897604812
15428,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-7	28_BF	-7202.4932396747545
595,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-9	B	-8123.735302353752
3454,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.01-8	15_01B	-3506.045667267891
307,Ref.47_BF.ES.08.P1942.GQ372987,0.02-9	47_BF	-5814.6103777143835
6521,Ref.23_BG.CU.03.CB118.AY900571,0.08-4	23_BG	-13355.269097107845
2112,Ref.24_BG.CU.03.CB471.AY900575,0.01-6	24_BG	-3613.397852820397
10935,Ref.25_cpx.SA.03.J11451.EU697908,0.1-6	25_cpx	-14609.727090982762
8440,Ref.J.CM.04.04CMU11421.GU237072,0.07-9	J	-10965.56321525142
9743,Ref.21_A2D.KE.91.KNH1254.AY945737,0.05-5	21_A2D	-10150.379472443221
7334,Ref.J.CM.04.04CMU11421.GU237072,0.07-0	J	-10816.517868141947
8439,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.07-9	29_BF	-12261.916567103293
8876,Ref.02_AG.LR.x.POC44951.AB485636,0.05-0	02_AG	-9405.123237631675
15095,Ref.43_02G.SA.03.J11456.EU697909,0.09-0	43_02G	-14310.258832733014
11750,Ref.24_BG.CU.03.CB471.AY900575,0.03-8	24_BG	-7308.287724707521
4893,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-0	13_cpx	-8733.16028163757
12926,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-5	10_CD	-7022.414889098253
5114,Ref.24_BG.CU.03.CB471.AY900575,0.08-8	24_BG	-13362.58048771708
9861,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-1	29_BF	-14730.08239663051
13214,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.06-6	04_cpx	-11456.278949285776
5762,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.08-1	17_BF	-13119.514746151206
9729,Ref.G.PT.x.PT2695.AY612637,0.05-5	G	-9917.638005730525
5761,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-1	17_BF	-13219.277176938424
243,Ref.43_02G.SA.03.J11456.EU697909,0.02-9	43_02G	-5480.054401975731
5819,Ref.G.NG.92.92NG083.U88826,0.08-1	G	-12715.595318255308
6852,Ref.24_BG.CU.03.CB471.AY900575,0.07-5	24_BG	-12177.341973773699
9854,Ref.24_BG.CU.03.CB471.AY900575,0.1-1	24_BG	-15091.044814374744
13390,Ref.A1.UG.92.92UG037.AB253429,0.06-8	A1	-10953.818238825424
14931,Ref.12_BF.AR.97.A32989.AF408630,0.09-3	12_BF	-13508.361983907023
3571,Ref.07_BC.CN.98.98CN009.AF286230,0.01-9	07_BC	-3332.8590329957965
9782,Ref.46_BF.BR.01.01BR087.DQ358801,0.05-5	46_BF	-9869.52903475073
567,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-9	40_BF	-8690.46123630737
226,Ref.19_cpx.CU.99.CU29.AY588971,0.02-9	19_cpx	-5673.98930840501
13796,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.09-8	10_CD	-14223.681661556515
14192,Ref.18_cpx.CU.99.CU14.AY586541,0.09-6	18_cpx	-13954.577971244422
14932,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-3	37_cpx	-14120.157681111861
194,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.02-9	11_cpx	-5498.262525501006
3935,Ref.C.ET.86.ETH2220.U46016,0.02-4	C	-5324.039408921912
11275,Ref.18_cpx.CU.99.CU68.AY894993,0.1-8	18_cpx	-13996.346973124653
1366,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.02-6	28_BF	-5549.914490027732
8332,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.07-8	28_BF	-12279.390734440281
10950,Ref.09_cpx.US.99.99DE4057.AY093607,0.1-6	09_cpx	-14108.751373055478
59,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.06-9	13_cpx	-10971.931882778907
8805,Ref.J.SE.93.SE9280_7887.AF082394,0.05-3	J	-10377.983262887263
11330,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.1-8	22_01A1	-15043.27050939191
14159,Ref.11_cpx.CM.97.MP818.AJ291718,0.09-6	11_cpx	-14389.908926095248
3507,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.01-9	10_CD	-3554.9004079765587
4266,Ref.23_BG.CU.03.CB347.AY900572,0.03-4	23_BG	-7550.407585355595
13297,Ref.D.UG.94.94UG114.U88824,0.06-8	D	-10947.853552827137
11822,Ref.18_cpx.CU.99.CU14.AY586541,0.03-8	18_cpx	-7109.6518277118375
2278,Ref.J.CM.04.04CMU11421.GU237072,0.01-7	J	-4285.467085055266
5712,Ref.08_BC.CN.06.nx2.HM067748,0.08-1	08_BC	-13324.693125735868
7617,Ref.25_cpx.SA.03.J11451.EU697908,0.07-2	25_cpx	-12050.938433251556
11814,Ref.02_AG.CM.99.pBD6_15.AY271690,0.03-8	02_AG	-6846.475377209297
8248,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.07-8	22_01A1	-12315.823408576205
14442,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.09-4	26_AU	-14042.3949166844
13138,Ref.08_BC.CN.06.nx2.HM067748,0.06-6	08_BC	-10973.907707970528
7445,Ref.21_A2D.KE.99.KER2003.AF457051,0.07-1	21_A2D	-12539.710572975911
4440,Ref.31_BC.BR.02.110PA.EF091932,0.04-2	31_BC	-8716.046169629732
15151,Ref.19_cpx.CU.99.CU7.AY894994,0.09-0	19_cpx	-14128.315093571473
9017,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-1	H	-9508.8254934083
12634,Ref.49_cpx.GM.97.N28353.HQ385478,0.06-2	49_cpx	-10739.298763266124
9587,Ref.20_BG.CU.99.Cu103.AY586545,0.05-4	20_BG	-10051.457875891883
12053,Ref.F2.CM.95.95CM_MP257.AJ249237,0.03-0	F2	-6861.715550332102
4481,Ref.18_cpx.CU.99.CU68.AY894993,0.04-2	18_cpx	-8265.837164173832
2641,Ref.01_AE.AF.07.569M.GQ477441,0.01-5	01_AE	-3512.308717463345
712,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.04-8	37_cpx	-8713.814187818885
1183,Ref.03_AB.RU.97.KAL153_2.AF193276,0.02-7	03_AB	-5303.2226447770845
10305,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-2	07_BC	-15376.960262290695
7337,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.07-0	33_01B	-12325.993858424177
8399,Ref.D.UG.94.94UG114.U88824,0.07-9	D	-11908.912705570361
3242,Ref.06_cpx.EE.01.EE0359.AY535659,0.01-1	06_cpx	-3655.204682864777
13992,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-9	46_BF	-13877.315490467503
