reference	major subtype found	log_likelihood of the reference subtype
2530,Ref.D.TZ.01.A280.AY253311,0.01-5	D	-2929.5573312363053
343,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.02-8	13_cpx	-4492.597199929045
193,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-9	07_BC	-4240.899415100532
14019,Ref.J.SE.93.SE9280_7887.AF082394,0.09-9	J	-10636.344203125609
12188,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-1	27_cpx	-5778.5332990098705
11319,Ref.B.NL.00.671_00T36.AY423387,0.1-8	B	-11151.92160647989
10612,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-4	16_A2D	-11684.843673646837
1673,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.02-0	40_BF	-4345.863432498921
9118,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.05-1	22_01A1	-8096.713497058822
7456,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.07-1	33_01B	-9603.561932798135
639,Ref.35_AD.AF.05.05AF095.EF158041,0.04-8	35_AD	-6494.6440646695455
2885,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.01-3	45_cpx	-3320.275741161712
13782,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.09-8	11_cpx	-10461.268514837602
5882,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.08-0	11_cpx	-9645.563141277069
13036,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.03-6	37_cpx	-5873.536037362234
2973,Ref.12_BF.AR.97.A32879.AF408629,0.01-3	12_BF	-2760.4220375308846
5041,Ref.C.ET.86.ETH2220.U46016,0.08-9	C	-9480.37260443325
1388,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.02-6	36_cpx	-4576.402108422656
7335,Ref.A2.CY.94.94CY017_41.AF286237,0.07-0	A2	-9304.456027948516
6272,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.08-6	26_AU	-10395.757586046966
14552,Ref.31_BC.BR.02.110PA.EF091932,0.09-5	31_BC	-10706.988669662773
4266,Ref.23_BG.CU.03.CB347.AY900572,0.03-4	23_BG	-5875.754565317507
8148,Ref.06_cpx.AU.96.BFP90.AF064699,0.05-9	06_cpx	-7462.853938387619
2246,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-7	07_BC	-2666.9377161029124
14897,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-3	F2	-10585.897257555218
6347,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.08-5	13_cpx	-10258.807790281464
12759,Ref.H.CF.90.056.AF005496,0.06-5	H	-8422.488770268197
8618,Ref.A1.RW.92.92RW008.AB253421,0.05-2	A1	-7338.967992901787
9498,Ref.A2.CD.97.97CDKTB48.AF286238,0.05-4	A2	-7758.339987071806
14112,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.09-6	10_CD	-10554.319409947888
5829,Ref.19_cpx.CU.99.CU7.AY894994,0.08-1	19_cpx	-9637.177983887443
2303,Ref.G.PT.x.PT2695.AY612637,0.01-7	G	-2989.125911257006
2952,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-3	38_BF1	-3086.385306448839
3897,Ref.21_A2D.KE.91.KNH1254.AY945737,0.02-4	21_A2D	-4417.953264365997
11204,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-9	46_BF	-11360.690728081217
11227,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-8	G	-11000.27475178921
11091,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.1-9	10_CD	-11095.19738568478
11508,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.04-4	14_BG	-6563.857429626176
12526,Ref.19_cpx.CU.99.CU38.AY588970,0.06-2	19_cpx	-8504.657535649934
14468,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-4	06_cpx	-10424.658455525072
345,Ref.14_BG.ES.00.X605.AF450096,0.02-8	14_BG	-4218.37350175772
7925,Ref.D.UG.94.94UG114.U88824,0.05-8	D	-7253.796814917958
15178,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-1	J	-10799.736270868647
2002,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-2	46_BF	-4394.757682152987
15312,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-1	46_BF	-10655.284809005365
10889,Ref.21_A2D.KE.99.KSM4001.AF457072,0.1-7	21_A2D	-11378.137526850898
2627,Ref.01_AE.TH.90.CM240.U54771,0.01-5	01_AE	-2600.3259926510514
1335,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-6	39_BF	-4365.857340326941
10373,Ref.F1.FR.96.96FR_MP411.AJ249238,0.1-2	F1	-10987.980891575779
7610,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-2	16_A2D	-9541.29941230097
10574,Ref.F1.BE.93.VI850.AF077336,0.1-5	F1	-10731.240722437537
14233,Ref.01_AE.CN.05.05GX001.GU564221,0.09-7	01_AE	-10324.560240156461
4008,Ref.24_BG.CU.03.CB471.AY900575,0.04-5	24_BG	-6851.0342880755215
1174,Ref.19_cpx.CU.99.CU29.AY588971,0.02-7	19_cpx	-4279.562373040784
12584,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.06-2	28_BF	-8694.87567105166
15679,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.06-7	36_cpx	-8624.44919384769
5198,Ref.24_BG.ES.08.X2456_2.FJ670526,0.08-8	24_BG	-10194.885367511764
10678,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.1-4	40_BF	-11314.2530696739
7372,Ref.02_AG.NG.x.IBNG.L39106,0.07-0	02_AG	-8715.908089471874
5828,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-1	34_01B	-10013.41558110574
1567,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-1	21_A2D	-4258.331627506653
14783,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-2	F2	-10642.723386727494
3927,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-4	39_BF	-4583.8163857299905
7947,Ref.49_cpx.GM.02.N18380.HQ385477,0.05-8	49_cpx	-7323.527474228085
6732,Ref.25_cpx.SA.03.J11233.EU697906,0.07-4	25_cpx	-8849.345614738351
365,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-8	15_01B	-4214.343251143639
929,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.04-7	17_BF	-6658.422345758694
2769,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-2	27_cpx	-3446.8371640111145
8360,Ref.46_BF.BR.01.01BR087.DQ358801,0.07-8	46_BF	-9097.76051004334
2755,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.01-2	33_01B	-2968.966467543836
935,Ref.21_A2D.KE.99.KSM4001.AF457072,0.04-7	21_A2D	-6599.662419824358
8222,Ref.12_BF.AR.99.ARMA159.AF385936,0.07-8	12_BF	-8845.424682026403
15564,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-4	37_cpx	-8457.352464064723
5795,Ref.20_BG.CU.99.Cu103.AY586545,0.08-1	20_BG	-10171.773866299738
2978,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.01-3	38_BF1	-3072.704682052942
2030,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.02-2	38_BF1	-4521.319415422503
1035,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-6	42_BF	-6725.7787190080135
14592,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-5	F2	-10394.102940267205
4377,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.03-4	45_cpx	-5644.838851858186
11549,Ref.C.ZA.04.04ZASK146.AY772699,0.04-3	C	-6347.388592210444
6583,Ref.21_A2D.KE.91.KNH1254.AY945737,0.08-4	21_A2D	-9988.852967800845
1796,Ref.24_BG.CU.03.CB471.AY900575,0.02-3	24_BG	-4194.042124348237
7103,Ref.31_BC.BR.04.04BR142.AY727527,0.07-6	31_BC	-9356.44157122427
8227,Ref.H.GB.00.00GBAC4001.FJ711703,0.07-8	H	-8918.87728844133
11085,Ref.D.UG.94.94UG114.U88824,0.1-9	D	-10622.265124430985
9010,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-1	09_cpx	-7126.146915003297
12731,Ref.G.PT.x.PT2695.AY612637,0.06-5	G	-8529.341517011786
12510,Ref.02_AG.LR.x.POC44951.AB485636,0.06-2	02_AG	-8067.036555196296
10470,Ref.B.TH.90.BK132.AY173951,0.1-5	B	-10664.731822101783
7564,Ref.43_02G.SA.03.J11223.EU697904,0.07-1	43_02G	-9163.047927016907
6816,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-5	27_cpx	-9492.922396250142
10375,Ref.21_A2D.KE.91.KNH1254.AY945737,0.1-2	21_A2D	-11451.12433253167
11964,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-9	39_BF	-5643.044559073933
4974,Ref.H.BE.93.VI991.AF190127,0.08-9	H	-9838.587886783587
4432,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.04-2	29_BF	-6597.211700153138
12022,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-0	11_cpx	-5486.916549150711
213,Ref.C.BR.92.BR025_d.U52953,0.02-9	C	-4254.518275055918
7020,Ref.19_cpx.CU.99.CU29.AY588971,0.07-6	19_cpx	-9295.451288244476
14816,Ref.02_AG.CM.99.pBD6_15.AY271690,0.09-2	02_AG	-10109.83575096655
8770,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.05-3	37_cpx	-7665.680875819509
2159,Ref.21_A2D.KE.91.KNH1254.AY945737,0.01-6	21_A2D	-3041.9779272087167
12555,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-2	17_BF	-8767.84740870037
6145,Ref.19_cpx.CU.99.CU7.AY894994,0.08-7	19_cpx	-9850.700364427954
1869,Ref.G.NG.92.92NG083.U88826,0.02-3	G	-4200.737333971969
12517,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.06-2	07_BC	-8415.67817277102
5496,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.08-3	36_cpx	-9939.612265320558
9831,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-1	07_BC	-11395.65739477896
12832,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-5	07_BC	-5244.286418796199
3353,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-8	07_BC	-2841.4699825792823
9675,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.05-5	36_cpx	-7807.217411421047
9110,Ref.02_AG.NG.x.IBNG.L39106,0.05-1	02_AG	-7059.371261005757
3214,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.01-1	06_cpx	-2921.5907358604068
2649,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.01-5	B	-2621.7973835324
6612,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-4	38_BF1	-10084.496191540135
11393,Ref.18_cpx.CM.97.CM53379.AF377959,0.04-4	18_cpx	-6540.586863422038
10046,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.1-0	40_BF	-11194.134108257536
5387,Ref.C.ZA.04.04ZASK146.AY772699,0.08-3	C	-9304.392900515022
6400,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.08-5	37_cpx	-10155.342900506692
3464,Ref.F1.BE.93.VI850.AF077336,0.01-8	F1	-2800.339737266678
10369,Ref.01_AE.TH.90.CM240.U54771,0.1-2	01_AE	-10699.93037970836
15274,Ref.46_BF.BR.01.01BR125.DQ358802,0.09-1	46_BF	-10640.519349716067
3079,Ref.03_AB.RU.97.KAL153_2.AF193276,0.01-0	03_AB	-2648.329553433084
11802,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-8	26_AU	-5636.502507428405
15743,Ref.B.NL.00.671_00T36.AY423387,0.06-7	B	-8096.522375274315
7222,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-7	22_01A1	-9423.58633533516
113,Ref.01_AE.AF.07.569M.GQ477441,0.06-9	01_AE	-8170.9901737021655
10368,Ref.K.CM.96.96CM_MP535.AJ249239,0.1-2	K	-11477.47146571195
6567,Ref.F2.CM.95.95CM_MP255.AJ249236,0.08-4	F2	-9975.311905688679
12452,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.03-2	10_CD	-5617.428749898117
8814,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.05-3	36_cpx	-7903.084013233313
7566,Ref.34_01B.TH.99.OUR2478P.EF165541,0.07-1	34_01B	-9398.905511561217
13711,Ref.B.US.98.1058_11.AY331295,0.06-0	B	-8183.04061607285
9693,Ref.C.BR.92.BR025_d.U52953,0.05-5	C	-7225.244073243422
11332,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-8	39_BF	-11672.875996145278
2543,Ref.C.ZA.04.04ZASK146.AY772699,0.01-5	C	-2979.829449860978
15566,Ref.06_cpx.EE.01.EE0359.AY535659,0.06-4	06_cpx	-8049.314409188296
4158,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.03-3	10_CD	-5512.799057121395
6914,Ref.F2.CM.97.CM53657.AF377956,0.07-5	F2	-9229.542190331244
8665,Ref.49_cpx.GM.03.N26677.HQ385479,0.05-2	49_cpx	-7280.89109579111
15539,Ref.C.BR.92.BR025_d.U52953,0.06-4	C	-8173.563075603871
220,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-9	09_cpx	-4184.743306993765
403,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.02-8	42_BF	-4369.12798264335
13821,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.09-8	45_cpx	-10475.39558341058
10987,Ref.43_02G.SA.03.J11456.EU697909,0.1-6	43_02G	-11139.128272778382
14686,Ref.05_DF.BE.93.VI961.AF076998,0.09-5	05_DF	-10746.051975663864
13064,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.03-6	38_BF1	-5754.353393219836
2522,Ref.49_cpx.GM.97.N28353.HQ385478,0.01-4	49_cpx	-2951.3865376458944
3566,Ref.06_cpx.AU.96.BFP90.AF064699,0.01-9	06_cpx	-2816.928176069452
884,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-7	09_cpx	-6644.995391135552
2163,Ref.24_BG.CU.03.CB378.AY900574,0.01-6	24_BG	-2923.7781534040637
2038,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-2	24_BG	-4384.477940541747
15176,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.09-1	29_BF	-10500.454916318951
14032,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.09-9	10_CD	-10838.261651136056
1756,Ref.A2.CD.97.97CDKTB48.AF286238,0.02-3	A2	-4409.511272207502
3259,Ref.01_AE.TH.90.CM240.U54771,0.01-1	01_AE	-2448.325741405954
8623,Ref.G.PT.x.PT2695.AY612637,0.05-2	G	-7346.709404274782
12052,Ref.19_cpx.CU.99.CU38.AY588970,0.03-0	19_cpx	-5660.337876352128
439,Ref.B.US.98.1058_11.AY331295,0.02-8	B	-4172.973284186175
13889,Ref.C.ET.86.ETH2220.U46016,0.09-8	C	-10262.6554584716
4409,Ref.C.ET.86.ETH2220.U46016,0.03-4	C	-5195.950859387851
3649,Ref.C.ZA.04.04ZASK146.AY772699,0.02-5	C	-4182.07762897496
5307,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.06-3	40_BF	-8437.573315351223
9883,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.1-1	42_BF	-11211.654155683254
2211,Ref.32_06A1.EE.01.EE0369.AY535660,0.01-6	32_06A1	-4017.42022675843
15640,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.06-4	28_BF	-8276.054837678163
6209,Ref.49_cpx.GM.02.N18380.HQ385477,0.08-6	49_cpx	-9575.820128547888
13170,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-6	F2	-8129.115647591549
7059,Ref.20_BG.CU.99.Cu103.AY586545,0.07-6	20_BG	-9297.507264699945
6911,Ref.35_AD.AF.05.05AF026.EF158043,0.07-5	35_AD	-9153.002958392402
10217,Ref.21_A2D.KE.91.KNH1254.AY945737,0.1-3	21_A2D	-11453.233473083317
14745,Ref.G.BE.96.DRCBL.AF084936,0.09-2	G	-10458.393061058685
1788,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.02-3	10_CD	-4243.714071056076
11712,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.03-8	26_AU	-5615.896585115136
14312,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.09-7	40_BF	-10964.337853154868
3982,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-5	22_01A1	-6701.14960676377
10642,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.1-4	F2	-10967.996441963764
11291,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.1-8	17_BF	-11431.707265280076
793,Ref.H.BE.93.VI997.AF190128,0.04-7	H	-6436.153435385964
11308,Ref.06_cpx.AU.96.BFP90.AF064699,0.1-8	06_cpx	-11147.912394026473
15191,Ref.14_BG.ES.00.X623.AF450097,0.09-1	14_BG	-10848.109192312235
12644,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-5	09_cpx	-8227.197700412677
15493,Ref.G.KE.93.HH8793_12_1.AF061641,0.06-4	G	-8199.674751839628
13603,Ref.C.ZA.04.04ZASK146.AY772699,0.06-0	C	-7777.16416764453
6374,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.08-5	06_cpx	-9898.732929947433
10016,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.1-0	09_cpx	-11198.160011421962
4025,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.04-5	45_cpx	-6735.612004044206
11850,Ref.23_BG.CU.03.CB347.AY900572,0.03-9	23_BG	-5814.046981639621
14844,Ref.05_DF.BE.93.VI961.AF076998,0.09-2	05_DF	-10786.533637858294
532,Ref.24_BG.CU.03.CB471.AY900575,0.04-9	24_BG	-6282.560702790822
14361,Ref.19_cpx.CU.99.CU7.AY894994,0.09-7	19_cpx	-10428.759977983196
3345,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.01-8	13_cpx	-3088.761319869626
1359,Ref.07_BC.CN.98.98CN009.AF286230,0.02-6	07_BC	-4003.7093847733104
7413,Ref.21_A2D.KE.99.KSM4001.AF457072,0.07-0	21_A2D	-9238.011965198624
7889,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-3	A2	-9334.049168826305
6393,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-5	17_BF	-10240.119446767767
1033,Ref.43_02G.SA.03.J11456.EU697909,0.04-6	43_02G	-6750.512526353407
513,Ref.F1.FI.93.FIN9363.AF075703,0.04-9	F1	-6390.467879497119
180,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.02-9	27_cpx	-4591.800305510106
4257,Ref.47_BF.ES.08.P1942.GQ372987,0.03-3	47_BF	-5619.528182423538
7447,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.07-1	38_BF1	-9156.219085353336
12639,Ref.32_06A1.EE.01.EE0369.AY535660,0.06-2	32_06A1	-9209.030821116556
12081,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.03-0	17_BF	-5681.529767324279
5175,Ref.H.CF.90.056.AF005496,0.08-8	H	-9697.915883566066
5929,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.08-0	27_cpx	-10383.225942742105
15641,Ref.32_06A1.EE.01.EE0369.AY535660,0.06-4	32_06A1	-9148.70563875979
9539,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.05-4	13_cpx	-7961.547676459308
12353,Ref.14_BG.ES.00.X605.AF450096,0.03-2	14_BG	-5591.37148071556
4288,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-4	27_cpx	-5941.539002568026
10732,Ref.F1.BE.93.VI850.AF077336,0.1-4	F1	-10933.159682265694
6380,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-5	A1	-9761.542603440841
6182,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.08-6	26_AU	-10147.248260979064
2445,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-4	45_cpx	-3330.8164844379735
13313,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-8	45_cpx	-8643.89182639641
2186,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.01-6	14_BG	-2763.272296733582
9007,Ref.29_BF.BR.02.BREPM119.AY771590,0.05-1	29_BF	-7635.32162213386
2843,Ref.32_06A1.EE.01.EE0369.AY535660,0.01-2	32_06A1	-3884.785986240054
5786,Ref.K.CM.96.96CM_MP535.AJ249239,0.08-1	K	-10253.33117576256
3994,Ref.19_cpx.CU.99.CU38.AY588970,0.04-5	19_cpx	-6764.72042017607
15655,Ref.01_AE.CN.05.05GX001.GU564221,0.06-7	01_AE	-7984.610284190647
654,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-8	27_cpx	-6863.701291745933
15628,Ref.46_BF.BR.01.01BR087.DQ358801,0.06-4	46_BF	-8124.555412126934
15120,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.09-0	26_AU	-10725.733101722532
7431,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-1	04_cpx	-9023.420063279045
14368,Ref.15_01B.TH.96.M169.DQ354120,0.09-7	15_01B	-10898.012135785159
5738,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.08-1	10_CD	-9981.806254595216
4467,Ref.23_BG.CU.03.CB118.AY900571,0.04-2	23_BG	-6751.043483953028
13741,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-0	13_cpx	-8455.747169992217
667,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.04-8	07_BC	-6536.010341268701
1255,Ref.47_BF.ES.08.P1942.GQ372987,0.02-7	47_BF	-4334.121256130902
8233,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-8	18_cpx	-9239.205960442843
13988,Ref.31_BC.BR.04.04BR137.AY727526,0.09-9	31_BC	-10787.065211536285
4019,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.04-5	33_01B	-6639.03593289737
3085,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-0	27_cpx	-3457.5048385601926
13990,Ref.A1.RW.92.92RW008.AB253421,0.09-9	A1	-10353.324728998181
8346,Ref.18_cpx.CU.99.CU14.AY586541,0.07-8	18_cpx	-9210.696970045527
12464,Ref.34_01B.TH.99.OUR2478P.EF165541,0.03-2	34_01B	-5189.074071045834
12021,Ref.01_AE.CN.05.05GX001.GU564221,0.03-0	01_AE	-5191.091781408007
11747,Ref.C.BR.92.BR025_d.U52953,0.03-8	C	-5222.8320736846745
14738,Ref.19_cpx.CU.99.CU38.AY588970,0.09-2	19_cpx	-10857.638410216248
6481,Ref.H.BE.93.VI997.AF190128,0.08-4	H	-9827.722750228386
12629,Ref.A2.CM.01.01CM_1445MV.GU201516,0.06-2	A2	-8639.140099814764
9374,Ref.D.CM.01.01CM_4412HAL.AY371157,0.05-7	D	-7288.431185739793
12740,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.06-5	04_cpx	-8466.073414540871
13754,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.09-8	29_BF	-10831.324913471193
12075,Ref.A2.CY.94.94CY017_41.AF286237,0.03-0	A2	-5665.003666181649
7787,Ref.F2.CM.95.95CM_MP257.AJ249237,0.07-3	F2	-9041.444671611396
15351,Ref.D.UG.94.94UG114.U88824,0.03-7	D	-5249.303347701262
4067,Ref.35_AD.AF.05.05AF026.EF158043,0.04-5	35_AD	-6647.604929230934
13915,Ref.H.GB.00.00GBAC4001.FJ711703,0.09-9	H	-10120.150762291967
13958,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.09-9	06_cpx	-10363.132064120467
10893,Ref.47_BF.ES.08.P1942.GQ372987,0.1-7	47_BF	-11358.668645424896
187,Ref.14_BG.ES.00.X605.AF450096,0.02-9	14_BG	-4170.763002282419
12180,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-1	11_cpx	-5541.272308253609
10910,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-6	29_BF	-11051.332194426672
1738,Ref.23_BG.CU.03.CB347.AY900572,0.02-3	23_BG	-4593.307532131249
3312,Ref.49_cpx.GM.97.N28353.HQ385478,0.01-1	49_cpx	-2844.536449056047
917,Ref.F1.BR.93.93BR020_1.AF005494,0.04-7	F1	-6365.145502654534
7380,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-0	22_01A1	-9561.730745478777
11318,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.1-8	04_cpx	-11264.027576635895
4587,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-1	04_cpx	-6264.3031354968725
14927,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.09-3	45_cpx	-10917.253895708658
7504,Ref.35_AD.AF.05.05AF094.EF158040,0.07-1	35_AD	-9299.781588745853
8371,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.07-8	K	-9657.015060376976
14035,Ref.G.NG.92.92NG083.U88826,0.09-9	G	-10169.053476304158
9351,Ref.14_BG.ES.00.X605.AF450096,0.05-7	14_BG	-7569.20786221692
2015,Ref.H.CF.90.056.AF005496,0.02-2	H	-4396.834365006871
15331,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.03-7	04_cpx	-5373.711287873227
7516,Ref.06_cpx.AU.96.BFP90.AF064699,0.07-1	06_cpx	-9108.383109553311
10557,Ref.12_BF.AR.97.A32879.AF408629,0.1-5	12_BF	-11111.426741401567
11432,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.04-4	F2	-6308.307660535779
12827,Ref.14_BG.ES.00.X605.AF450096,0.03-5	14_BG	-5434.801387495584
1110,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-7	09_cpx	-3737.3896869157816
2202,Ref.15_01B.TH.96.M169.DQ354120,0.01-6	15_01B	-2802.0820326446183
11840,Ref.15_01B.TH.96.M169.DQ354120,0.03-8	15_01B	-5375.457365944047
8389,Ref.C.ZA.04.04ZASK146.AY772699,0.07-9	C	-9090.551015843059
11628,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-3	09_cpx	-6291.91545824679
2602,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.01-5	17_BF	-3069.1601710170003
8702,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.05-3	08_BC	-7265.269378288014
5229,Ref.C.ZA.04.04ZASK146.AY772699,0.06-3	C	-8120.13953744147
14879,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.09-3	13_cpx	-10841.427933609675
9637,Ref.32_06A1.EE.01.EE0369.AY535660,0.05-4	32_06A1	-8455.135049794979
9330,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.05-7	29_BF	-7527.170042762268
1190,Ref.31_BC.BR.04.04BR137.AY727526,0.02-7	31_BC	-4325.626378327141
2060,Ref.12_BF.AR.99.ARMA159.AF385936,0.01-6	12_BF	-2808.5961544687984
4646,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.04-1	26_AU	-6750.111397275372
11030,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.1-6	10_CD	-11443.978805075894
15517,Ref.25_cpx.SA.03.J11451.EU697908,0.06-4	25_cpx	-8288.292413718042
12506,Ref.08_BC.CN.06.nx2.HM067748,0.06-2	08_BC	-8485.526514782196
5625,Ref.07_BC.CN.98.98CN009.AF286230,0.08-2	07_BC	-10142.14139805472
2704,Ref.A2.CD.97.97CDKTB48.AF286238,0.01-2	A2	-3208.2473505135076
