reference	major subtype found	log_likelihood of the reference subtype
15615,Ref.G.NG.92.92NG083.U88826,0.06-4	10_CD	-4983.488737618
10706,Ref.F2.CM.97.CM53657.AF377956,0.1-4	46_BF	-4995.8066830704665
11052,Ref.05_DF.BE.93.VI961.AF076998,0.1-6	40_BF	-5049.800004702935
9783,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-5	10_CD	-4973.896539648948
15315,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-1	46_BF	-5024.332732465113
6018,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.08-7	10_CD	-5033.016584332891
13095,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.03-6	40_BF	-4948.99567642797
4469,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-2	01_AE	-4955.357314659836
7800,Ref.24_BG.CU.03.CB471.AY900575,0.07-3	10_CD	-5007.019020515925
4543,Ref.H.CF.90.056.AF005496,0.04-2	10_CD	-4968.438705926786
4192,Ref.31_BC.BR.04.04BR137.AY727526,0.03-3	D	-4986.7902760087745
12865,Ref.A2.CY.94.94CY017_41.AF286237,0.03-5	01_AE	-5008.745950220875
9309,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-6	46_BF	-4970.65126932206
6048,Ref.19_cpx.CU.99.CU38.AY588970,0.08-7	10_CD	-5031.040268514815
3937,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-4	F1	-4930.080067775983
7349,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-0	40_BF	-5030.174593098218
15585,Ref.B.NL.00.671_00T36.AY423387,0.06-4	03_AB	-5004.896206453209
6278,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.08-6	40_BF	-5017.879888421765
3469,Ref.31_BC.BR.04.04BR142.AY727527,0.01-8	29_BF	-4967.242553874716
5774,Ref.A1.RW.92.92RW008.AB253421,0.08-1	46_BF	-5024.6769152113875
1215,Ref.24_BG.CU.03.CB378.AY900574,0.02-7	D	-4986.734433321673
4506,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-2	10_CD	-4980.91560225367
10435,Ref.35_AD.AF.05.05AF095.EF158041,0.1-5	46_BF	-5021.223908252892
5681,Ref.31_BC.BR.04.04BR142.AY727527,0.08-2	10_CD	-5048.616631378033
4413,Ref.A2.CM.01.01CM_1445MV.GU201516,0.03-4	46_BF	-4998.4112170357175
9647,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-5	10_CD	-4966.267308284171
6819,Ref.D.UG.94.94UG114.U88824,0.07-5	10_CD	-4994.936073176792
12875,Ref.03_AB.RU.97.KAL153_2.AF193276,0.03-5	03_AB	-4917.948879868273
3285,Ref.C.IN.95.95IN21068.AF067155,0.01-1	B	-4937.958598006788
14042,Ref.43_02G.SA.03.J11223.EU697904,0.09-9	46_BF	-5004.491581451529
5246,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-3	10_CD	-4852.502700605259
6243,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-6	40_BF	-5032.326626877828
4737,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-1	D	-4978.311627611337
329,Ref.01_AE.CN.05.05GX001.GU564221,0.02-8	01_AE	-4942.6402360592865
5187,Ref.G.NG.92.92NG083.U88826,0.08-8	10_CD	-5003.3465619786975
3874,Ref.06_cpx.EE.01.EE0359.AY535659,0.02-4	D	-4954.9260958664545
13619,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.06-0	01_AE	-5004.29909491386
11889,Ref.F1.FI.93.FIN9363.AF075703,0.03-9	01_AE	-4954.097903575561
7140,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.07-7	10_CD	-5051.9582958878345
14547,Ref.H.GB.00.00GBAC4001.FJ711703,0.09-5	10_CD	-4994.504761631539
12202,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-1	C	-4940.661865789545
15728,Ref.A1.RW.92.92RW008.AB253421,0.06-7	46_BF	-5011.872936467264
5675,Ref.21_A2D.KE.99.KSM4001.AF457072,0.08-2	46_BF	-5018.765931375334
9943,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-1	46_BF	-5057.999312595866
8420,Ref.16_A2D.KR.97.97KR004.AF286239,0.07-9	40_BF	-5043.15047686569
5578,Ref.09_cpx.US.99.99DE4057.AY093607,0.08-2	10_CD	-4866.390546539074
964,Ref.31_BC.BR.02.110PA.EF091932,0.04-6	10_CD	-4952.8267110633515
12566,Ref.31_BC.BR.04.04BR137.AY727526,0.06-2	10_CD	-5021.611420732821
13395,Ref.B.US.98.1058_11.AY331295,0.06-8	46_BF	-5019.954297066698
9850,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-1	40_BF	-5096.486660109622
435,Ref.H.CF.90.056.AF005496,0.02-8	C	-4938.231135916192
1135,Ref.14_BG.ES.00.X605.AF450096,0.02-7	D	-4953.561779736162
2553,Ref.D.UG.94.94UG114.U88824,0.01-5	D	-4930.039791324833
12118,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-0	D	-4977.174124331054
5294,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-3	46_BF	-4856.83661190839
4483,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.04-2	C	-5011.271925821119
5178,Ref.02_AG.CM.99.pBD6_15.AY271690,0.08-8	40_BF	-5063.543217281873
783,Ref.31_BC.BR.04.04BR142.AY727527,0.04-8	D	-5007.701791295729
8897,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.05-0	46_BF	-4983.483267792769
9826,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.1-1	10_CD	-5077.992671590432
6352,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.08-5	10_CD	-4891.4933739416065
2407,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.01-4	36_cpx	-4830.837008803937
12648,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-5	10_CD	-5021.797761093875
5381,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-3	46_BF	-5017.744035366952
3056,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.01-0	18_cpx	-5000.563551399548
4365,Ref.01_AE.TH.90.CM240.U54771,0.03-4	01_AE	-4959.454975222523
13448,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-1	46_BF	-5008.920819144295
7844,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-3	10_CD	-5027.736921283702
3089,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.01-0	B	-4853.928459830667
3742,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.02-5	D	-4953.357312841817
3664,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.02-5	D	-5005.072812167107
6110,Ref.46_BF.BR.01.01BR125.DQ358802,0.08-7	46_BF	-5023.37395651844
6206,Ref.19_cpx.CU.99.CU38.AY588970,0.08-6	46_BF	-5011.112311879603
11114,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-9	40_BF	-5097.714109206377
14022,Ref.A1.UG.92.92UG037.AB253429,0.09-9	46_BF	-5042.682628870722
14656,Ref.F2.CM.97.CM53657.AF377956,0.09-5	10_CD	-5010.315082897625
6511,Ref.25_cpx.SA.03.J11451.EU697908,0.08-4	46_BF	-4997.502064097528
5456,Ref.31_BC.BR.04.04BR137.AY727526,0.08-3	10_CD	-5046.898225279611
5142,Ref.A1.RW.92.92RW008.AB253421,0.08-8	46_BF	-5037.0305522006265
7588,Ref.09_cpx.SN.95.95SN1795.AY093603,0.07-2	D	-4978.62311810881
4828,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-0	46_BF	-4941.25782068599
11450,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-4	D	-4952.085676754281
9519,Ref.F1.FI.93.FIN9363.AF075703,0.05-4	40_BF	-4977.05513725904
510,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.04-9	10_CD	-4940.760060719015
9215,Ref.G.BE.96.DRCBL.AF084936,0.05-6	46_BF	-4961.684372799223
7789,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-3	10_CD	-4819.158813914653
8962,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-0	40_BF	-4978.85262495988
640,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.04-8	40_BF	-5007.040716433967
9333,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-7	10_CD	-4957.660398704092
10862,Ref.A1.UG.92.92UG037.AB253429,0.1-7	46_BF	-5062.9247393458
7698,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.07-2	46_BF	-5004.361314598946
5152,Ref.25_cpx.SA.03.J11233.EU697906,0.08-8	40_BF	-4983.388518823413
8507,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-9	10_CD	-4798.73092822413
7737,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-2	46_BF	-5039.085138215525
9768,Ref.18_cpx.CU.99.CU14.AY586541,0.05-5	A1	-4969.410069722622
12150,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-0	40_BF	-4981.74630592441
10577,Ref.47_BF.ES.08.P1942.GQ372987,0.1-5	46_BF	-5010.2162304325675
15194,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-1	46_BF	-5042.616329350313
2293,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-7	F1	-4968.0463741034755
13361,Ref.F2.CM.95.95CM_MP255.AJ249236,0.06-8	01_AE	-4949.352976392319
746,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.04-8	D	-4960.759701226823
12790,Ref.05_DF.BE.93.VI961.AF076998,0.06-5	40_BF	-5020.195513608847
13076,Ref.F2.CM.97.CM53657.AF377956,0.03-6	D	-4929.620641639744
15356,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.03-7	10_CD	-5012.553566306875
4536,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.04-2	10_CD	-4971.562465979643
8678,Ref.F1.BE.93.VI850.AF077336,0.05-2	46_BF	-4960.381218290489
4743,Ref.H.BE.93.VI997.AF190128,0.04-0	46_BF	-4979.648016739277
7478,Ref.D.CM.01.01CM_4412HAL.AY371157,0.07-1	46_BF	-4866.582451263064
6006,Ref.D.TZ.01.A280.AY253311,0.08-7	40_BF	-5011.064196754681
13391,Ref.H.CF.90.056.AF005496,0.06-8	46_BF	-4996.5284136234895
607,Ref.49_cpx.GM.03.N26677.HQ385479,0.04-9	49_cpx	-4772.402823021753
3873,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.02-4	40_BF	-4980.034626252666
12215,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.03-1	01_AE	-4953.423684074933
26,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-9	01_AE	-5002.037900041087
12754,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.06-5	40_BF	-4990.151706689614
8316,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.07-8	46_BF	-5082.50745029723
14734,Ref.33_01B.ID.07.JKT194_C.AB547464,0.09-2	10_CD	-5008.895788654
9268,Ref.02_AG.NG.x.IBNG.L39106,0.05-6	10_CD	-4990.264794987345
2099,Ref.F2.CM.95.95CM_MP257.AJ249237,0.01-6	F2	-4915.299982950151
11935,Ref.43_02G.SA.03.J11456.EU697909,0.03-9	10_CD	-4958.612688796398
10328,Ref.24_BG.CU.03.CB471.AY900575,0.1-2	46_BF	-5071.936702160778
4647,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.04-1	40_BF	-5028.349384438791
204,Ref.16_A2D.KR.97.97KR004.AF286239,0.02-9	A1	-4989.486382401748
15528,Ref.19_cpx.CU.99.CU38.AY588970,0.06-4	40_BF	-4993.931774180756
6064,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-7	10_CD	-5042.259382103412
1633,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-0	A1	-4984.33583401313
1043,Ref.07_BC.CN.98.98CN009.AF286230,0.04-6	07_BC	-4972.373542346243
1512,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-1	F2	-4946.139279097324
14107,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-6	46_BF	-5014.085925933034
12529,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-2	10_CD	-4810.98746462103
648,Ref.31_BC.BR.02.110PA.EF091932,0.04-8	10_CD	-4963.855479097179
4224,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.03-3	D	-4974.6787238896195
6338,Ref.A2.CD.97.97CDKTB48.AF286238,0.08-5	46_BF	-5026.067699325109
3684,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.02-5	10_CD	-4946.616963753684
3433,Ref.J.SE.93.SE9280_7887.AF082394,0.01-8	C	-4926.843853845611
2989,Ref.21_A2D.KE.99.KSM4001.AF457072,0.01-3	F1	-4924.331044528826
5182,Ref.43_02G.SA.03.J11243.EU697907,0.08-8	46_BF	-4988.415822791112
6840,Ref.16_A2D.KR.97.97KR004.AF286239,0.07-5	40_BF	-5047.950011842285
2385,Ref.C.ZA.04.04ZASK146.AY772699,0.01-4	09_cpx	-4909.605693303642
5969,Ref.B.US.98.1058_11.AY331295,0.08-0	10_CD	-5022.002980375086
10406,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-2	46_BF	-5073.60632494222
5525,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-3	10_CD	-5043.594523352574
2232,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.01-7	D	-4961.0430757716385
6831,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.07-5	10_CD	-4891.226744463217
8302,Ref.A1.RW.92.92RW008.AB253421,0.07-8	46_BF	-4999.943284764142
11791,Ref.01_AE.TH.90.CM240.U54771,0.03-8	D	-4970.4000723621175
7527,Ref.B.NL.00.671_00T36.AY423387,0.07-1	03_AB	-5013.043102161548
1656,Ref.H.BE.93.VI991.AF190127,0.02-0	29_BF	-4946.422227274984
11600,Ref.J.CM.04.04CMU11421.GU237072,0.04-3	28_BF	-4876.654595635803
3410,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.01-8	B	-4965.119980259327
3960,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.04-5	B	-4935.174462611467
13761,Ref.C.ZA.04.04ZASK146.AY772699,0.09-8	46_BF	-4993.55448574247
4460,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.04-2	10_CD	-4954.916604646975
9959,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-0	46_BF	-5077.431244045643
3799,Ref.35_AD.AF.05.05AF095.EF158041,0.02-4	01_AE	-4959.813359491491
6637,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-4	40_BF	-4972.970275867933
5267,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.06-3	46_BF	-5034.796803491936
12050,Ref.B.TH.90.BK132.AY173951,0.03-0	D	-4965.642955362876
4390,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-4	10_CD	-4843.713481233313
4412,Ref.F1.BE.93.VI850.AF077336,0.03-4	46_BF	-4930.78985741361
1916,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.02-2	F1	-4965.57438847115
6767,Ref.G.NG.92.92NG083.U88826,0.07-4	01_AE	-4987.685824193774
11268,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-8	10_CD	-5022.072145044038
12834,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-5	C	-4935.311895815088
14771,Ref.03_AB.RU.97.KAL153_2.AF193276,0.09-2	03_AB	-4974.008873818694
2323,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-7	F2	-4940.206900185705
1045,Ref.11_cpx.CM.97.MP818.AJ291718,0.04-6	G	-4961.632317620986
3819,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.02-4	B	-4988.320732783313
4911,Ref.01_AE.CN.05.05GX001.GU564221,0.08-9	01_AE	-5007.188170376192
15591,Ref.20_BG.CU.99.Cu103.AY586545,0.06-4	46_BF	-4988.804716641134
12023,Ref.C.ZA.04.04ZASK146.AY772699,0.03-0	D	-4930.558111287477
2129,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-6	02_AG	-4924.858527508851
9502,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-4	40_BF	-4995.831710862586
811,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.04-7	D	-4981.571138168368
12635,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-2	10_CD	-5029.073307902845
2440,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-4	C	-4978.6248288894085
6100,Ref.25_cpx.SA.03.J11233.EU697906,0.08-7	40_BF	-5000.895972290997
11207,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-9	46_BF	-5066.252299363213
8868,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.05-0	01_AE	-4996.910451437735
6716,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-4	46_BF	-4881.156488198298
1718,Ref.43_02G.SA.03.J11223.EU697904,0.02-0	02_AG	-4908.7476387778715
13687,Ref.01_AE.TH.90.CM240.U54771,0.06-0	40_BF	-4995.812640246362
5997,Ref.31_BC.BR.04.04BR142.AY727527,0.08-0	40_BF	-5057.58352809641
9367,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-7	40_BF	-4962.219879436959
14676,Ref.34_01B.TH.99.OUR2478P.EF165541,0.09-5	01_AE	-4980.966095837373
1531,Ref.24_BG.CU.03.CB378.AY900574,0.02-1	24_BG	-4981.717215953295
12183,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-1	10_CD	-4974.809136621878
2341,Ref.12_BF.AR.97.A32879.AF408629,0.01-7	F1	-4950.93450199438
15633,Ref.47_BF.ES.08.P1942.GQ372987,0.06-4	46_BF	-4984.846312212362
5924,Ref.35_AD.AF.05.05AF094.EF158040,0.08-0	46_BF	-5054.386674296554
580,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-9	46_BF	-4975.865853693473
10175,Ref.05_DF.BE.x.VI1310.AF193253,0.1-3	46_BF	-5067.747132790804
13475,Ref.F2.CM.95.95CM_MP257.AJ249237,0.06-1	01_AE	-4980.796637584609
7807,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.07-3	40_BF	-5067.386503792901
3024,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.01-0	09_cpx	-4945.4931432148305
11987,Ref.05_DF.ES.99.X492.AY227107,0.03-9	B	-4929.989438453775
14122,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.09-6	10_CD	-5033.979465128932
751,Ref.H.CF.90.056.AF005496,0.04-8	10_CD	-4977.580961665937
6887,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-5	40_BF	-5007.008520059474
14212,Ref.05_DF.BE.93.VI961.AF076998,0.09-6	46_BF	-5034.818850944003
5523,Ref.31_BC.BR.04.04BR142.AY727527,0.08-3	08_BC	-5055.358237474829
14385,Ref.35_AD.AF.05.05AF095.EF158041,0.09-4	46_BF	-5020.07857159013
277,Ref.H.CF.90.056.AF005496,0.02-9	C	-4940.452156866364
12008,Ref.23_BG.CU.03.CB347.AY900572,0.03-0	10_CD	-4962.270794109451
1220,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-7	B	-4951.073761933574
15360,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-7	D	-4954.390433084432
13407,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-8	40_BF	-5016.937158212945
11928,Ref.35_AD.AF.05.05AF094.EF158040,0.03-9	D	-4987.655776041968
5056,Ref.23_BG.CU.03.CB347.AY900572,0.08-8	46_BF	-5028.103347647151
1679,Ref.01_AE.TH.90.CM240.U54771,0.02-0	01_AE	-4960.90903627779
2109,Ref.C.BR.92.BR025_d.U52953,0.01-6	C	-4947.233373827248
11519,Ref.C.ET.86.ETH2220.U46016,0.04-4	D	-4977.614290144758
9723,Ref.43_02G.SA.03.J11456.EU697909,0.05-5	46_BF	-4987.077215461125
2744,Ref.24_BG.CU.03.CB471.AY900575,0.01-2	09_cpx	-4952.876231066322
593,Ref.H.CF.90.056.AF005496,0.04-9	40_BF	-4974.614810169551
2927,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-3	49_cpx	-4939.435129554375
14307,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.09-7	46_BF	-4969.799249800505
14451,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.09-4	40_BF	-5035.670688584426
843,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.04-7	46_BF	-5017.878517976554
3453,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.01-8	A1	-4952.031378818543
3016,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.01-0	18_cpx	-4952.16155796779
2381,Ref.H.GB.00.00GBAC4001.FJ711703,0.01-4	C	-4912.503740251928
15277,Ref.24_BG.CU.03.CB378.AY900574,0.09-1	46_BF	-5059.992333134898
6794,Ref.23_BG.CU.03.CB347.AY900572,0.07-5	10_CD	-5013.456820910382
14733,Ref.F1.FI.93.FIN9363.AF075703,0.09-2	46_BF	-5016.611962983263
15775,Ref.49_cpx.GM.03.N26677.HQ385479,0.06-7	10_CD	-4811.174038477791
2237,Ref.D.UG.94.94UG114.U88824,0.01-7	D	-4930.488374401872
5460,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-3	46_BF	-4974.288649722198
11430,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.04-4	D	-5034.856406980254
1618,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.02-0	09_cpx	-4936.7499356641665
10101,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-0	46_BF	-5035.770936375131
14591,Ref.C.BR.92.BR025_d.U52953,0.09-5	46_BF	-5022.0185683939335
8103,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-9	01_AE	-4964.212925871861
10071,Ref.35_AD.AF.05.05AF026.EF158043,0.1-0	46_BF	-5020.8967841957365
7900,Ref.23_BG.CU.03.CB347.AY900572,0.05-8	10_CD	-4977.966961505312
12420,Ref.25_cpx.SA.03.J11233.EU697906,0.03-2	01_AE	-4940.02985247736
14143,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-6	40_BF	-5051.169227895655
1742,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-3	C	-4934.36384284112
10278,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-2	10_CD	-5073.950060408249
4451,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.04-2	40_BF	-5009.830324633782
11891,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.03-9	C	-4920.0299022183135
11875,Ref.D.UG.94.94UG114.U88824,0.03-9	D	-4946.95400580777
4396,Ref.18_cpx.CU.99.CU14.AY586541,0.03-4	C	-4957.908212020201
11000,Ref.K.CM.96.96CM_MP535.AJ249239,0.1-6	10_CD	-5033.922916099313
2767,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-2	C	-4973.68418259894
6902,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-5	D	-5004.684700145482
689,Ref.18_cpx.CU.99.CU68.AY894993,0.04-8	10_CD	-4948.829610343513
9564,Ref.31_BC.BR.04.04BR137.AY727526,0.05-4	D	-5005.4835122557215
6421,Ref.B.NL.00.671_00T36.AY423387,0.08-5	40_BF	-5043.566727952159
270,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-9	01_AE	-4946.247051395242
6407,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.08-5	46_BF	-4935.961833018213
5215,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-3	40_BF	-4957.134793227699
12422,Ref.K.CM.96.96CM_MP535.AJ249239,0.03-2	D	-4944.673845366852
1303,Ref.F1.FI.93.FIN9363.AF075703,0.02-6	F1	-4936.403694106082
55,Ref.C.BR.92.BR025_d.U52953,0.06-9	10_CD	-5011.06600639481
14231,Ref.H.GB.00.00GBAC4001.FJ711703,0.09-7	46_BF	-5011.05437183002
2571,Ref.23_BG.CU.03.CB118.AY900571,0.01-5	B	-4944.169669066761
13237,Ref.B.US.98.1058_11.AY331295,0.06-6	40_BF	-4996.086358051207
12830,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-5	01_AE	-4807.827962342681
218,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-9	A1	-4956.791656565068
6769,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-4	10_CD	-4834.047671245915
8709,Ref.21_A2D.KE.99.KER2003.AF457051,0.05-3	40_BF	-4986.346920673487
8293,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-8	40_BF	-4966.251428087865
5746,Ref.24_BG.CU.03.CB471.AY900575,0.08-1	46_BF	-5033.7179003447645
1127,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.02-7	C	-4968.9881990123495
12077,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-0	01_AE	-4966.906559795122
9765,Ref.F1.BR.93.93BR020_1.AF005494,0.05-5	40_BF	-4979.1698466826165
9483,Ref.H.BE.93.VI997.AF190128,0.05-4	46_BF	-4988.059350457482
7122,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.07-7	10_CD	-5008.486496764609
2898,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.01-3	18_cpx	-4992.184000914412
13234,Ref.F2.CM.97.CM53657.AF377956,0.06-6	01_AE	-4974.645833340546
11711,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-8	D	-4958.8928924771935
7152,Ref.B.TH.90.BK132.AY173951,0.07-7	46_BF	-4996.85326195302
5093,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-8	46_BF	-4917.865123969996
7176,Ref.J.CM.04.04CMU11421.GU237072,0.07-7	40_BF	-4922.006048020761
8468,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-9	46_BF	-4999.96303306818
7745,Ref.H.BE.93.VI997.AF190128,0.07-3	10_CD	-4999.56152895321
8888,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-0	46_BF	-4996.542895094025
1832,Ref.09_cpx.GH.96.96GH2911.AY093605,0.02-3	01_AE	-4925.171752324056
9383,Ref.D.CD.83.ELI.K03454,0.05-7	D	-4975.479099105142
15449,Ref.B.US.98.1058_11.AY331295,0.03-7	01_AE	-4959.698437106719
9964,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-0	10_CD	-5000.940047149442
1981,Ref.43_02G.SA.03.J11456.EU697909,0.02-2	D	-4944.629802464475
4611,Ref.14_BG.ES.00.X605.AF450096,0.04-1	D	-4979.3877629268245
9748,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.05-5	46_BF	-4996.173981434737
1494,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-1	47_BF	-4972.595137110289
5036,Ref.43_02G.SA.03.J11223.EU697904,0.08-9	46_BF	-4977.984826170005
9393,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.05-7	01_AE	-4975.18959523142
7875,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-3	10_CD	-4807.643260571353
3302,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-1	F1	-4954.73599293785
9278,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-6	D	-4973.8235065044355
3637,Ref.H.BE.93.VI997.AF190128,0.02-5	H	-4956.259962397543
2826,Ref.34_01B.TH.99.OUR2478P.EF165541,0.01-2	09_cpx	-4905.645748354181
11342,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-8	46_BF	-4924.232657466429
13474,Ref.19_cpx.CU.99.CU38.AY588970,0.06-1	10_CD	-4992.63162756244
