reference	major subtype found	log_likelihood of the reference subtype
3601,Ref.C.IN.95.95IN21068.AF067155,0.01-9	C	-4264.53974160761
6607,Ref.12_BF.AR.97.A32879.AF408629,0.08-4	12_BF	-5504.8156973599735
5243,Ref.14_BG.ES.00.X605.AF450096,0.06-3	14_BG	-5016.905198299074
11626,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.04-3	40_BF	-4820.492049411713
7987,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.05-8	42_BF	-4841.850299916085
7686,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-2	28_BF	-5409.885595872651
7635,Ref.G.BE.96.DRCBL.AF084936,0.07-2	G	-5354.151701163326
7479,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.07-1	04_cpx	-5417.1479796994845
14463,Ref.43_02G.SA.03.J11456.EU697909,0.09-4	43_02G	-5535.082703493942
4492,Ref.19_cpx.CU.99.CU29.AY588971,0.04-2	19_cpx	-4817.086115991723
10112,Ref.23_BG.CU.03.CB347.AY900572,0.1-3	23_BG	-5742.508166632631
1752,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-3	11_cpx	-4484.5215883842175
12553,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-2	39_BF	-5159.735115489983
12692,Ref.D.CM.01.01CM_4412HAL.AY371157,0.06-5	D	-5009.915435727862
10981,Ref.12_BF.AR.97.A32989.AF408630,0.1-6	12_BF	-5801.610831662972
1386,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-6	02_AG	-4487.697646808354
1210,Ref.02_AG.NG.x.IBNG.L39106,0.02-7	02_AG	-4376.630593128755
3022,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.01-0	26_AU	-4380.803687442434
5913,Ref.A2.CY.94.94CY017_41.AF286237,0.08-0	A2	-5573.188037977585
14319,Ref.01_AE.TH.90.CM240.U54771,0.09-7	01_AE	-5394.209046329845
329,Ref.01_AE.CN.05.05GX001.GU564221,0.02-8	01_AE	-4303.731992198291
11420,Ref.19_cpx.CU.99.CU38.AY588970,0.04-4	19_cpx	-4789.708362232296
1872,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.02-3	38_BF1	-4480.586840380113
4936,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.08-9	25_cpx	-5431.147297655281
13311,Ref.F1.FI.93.FIN9363.AF075703,0.06-8	F1	-5133.991292676608
14808,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.09-2	39_BF	-5527.405682211915
1049,Ref.B.NL.00.671_00T36.AY423387,0.04-6	B	-4813.890876240341
10075,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-0	B	-5545.688138994205
13086,Ref.18_cpx.CU.99.CU14.AY586541,0.03-6	18_cpx	-4626.9527393826575
11889,Ref.F1.FI.93.FIN9363.AF075703,0.03-9	F1	-4588.938525717204
11025,Ref.B.US.98.1058_11.AY331295,0.1-6	B	-5607.582364935035
10189,Ref.03_AB.RU.97.KAL153_2.AF193276,0.1-3	03_AB	-5736.0722434471245
8437,Ref.05_DF.BE.x.VI1310.AF193253,0.07-9	05_DF	-5348.998555740736
6460,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-5	34_01B	-5373.571809528268
10045,Ref.G.PT.x.PT2695.AY612637,0.1-0	G	-5752.845042551784
10436,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-5	29_BF	-5664.706210246717
643,Ref.H.GB.00.00GBAC4001.FJ711703,0.04-8	H	-4542.886492956877
8995,Ref.A2.CM.01.01CM_1445MV.GU201516,0.05-0	A2	-4997.494287236884
11478,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-4	28_BF	-4931.335779940386
8788,Ref.K.CM.96.96CM_MP535.AJ249239,0.05-3	K	-5061.457716438272
9131,Ref.C.IN.95.95IN21068.AF067155,0.05-1	C	-4987.484578088014
11795,Ref.F1.FR.96.96FR_MP411.AJ249238,0.03-8	F1	-4650.998180432223
12505,Ref.14_BG.ES.00.X623.AF450097,0.06-2	14_BG	-5141.0313351576815
4192,Ref.31_BC.BR.04.04BR137.AY727526,0.03-3	31_BC	-4641.075131645903
3533,Ref.18_cpx.CU.99.CU68.AY894993,0.01-9	18_cpx	-4148.092742992502
8662,Ref.18_cpx.CU.99.CU14.AY586541,0.05-2	18_cpx	-4971.210567551803
64,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-9	26_AU	-5161.912825416853
7443,Ref.18_cpx.CM.97.CM53379.AF377959,0.07-1	18_cpx	-5395.030988990828
8447,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.07-9	17_BF	-5304.614948556081
13866,Ref.F2.CM.97.CM53657.AF377956,0.09-8	F2	-5555.773807375515
6551,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.08-4	17_BF	-5419.104406074283
1889,Ref.31_BC.BR.04.04BR142.AY727527,0.02-3	31_BC	-4370.062513178014
3,Ref.H.BE.93.VI997.AF190128,0.06-9	H	-5267.424499831942
2576,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-5	09_cpx	-3863.714636757036
15685,Ref.23_BG.CU.03.CB118.AY900571,0.06-7	23_BG	-5161.319196041241
6178,Ref.31_BC.BR.02.110PA.EF091932,0.08-6	31_BC	-5389.158248643401
12376,Ref.D.CM.01.01CM_4412HAL.AY371157,0.03-2	D	-4618.261162822749
9260,Ref.25_cpx.SA.03.J11233.EU697906,0.05-6	25_cpx	-4915.556637320578
12943,Ref.21_A2D.KE.99.KSM4001.AF457072,0.03-5	21_A2D	-4617.128512747832
7370,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-0	28_BF	-5377.342709802305
4243,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.03-3	39_BF	-4711.348292132585
11691,Ref.32_06A1.EE.01.EE0369.AY535660,0.04-3	06_cpx	-5137.120664675142
9535,Ref.C.BR.92.BR025_d.U52953,0.05-4	C	-5039.548869899996
7926,Ref.16_A2D.KE.91.KNH1271.AY945736,0.05-8	16_A2D	-5119.474700569516
12938,Ref.34_01B.TH.99.OUR2478P.EF165541,0.03-5	34_01B	-4297.782844829311
6091,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.08-7	42_BF	-5394.447298126077
6727,Ref.G.PT.x.PT2695.AY612637,0.07-4	G	-5343.380533546218
844,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.04-7	06_cpx	-4884.134189895481
10923,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.1-6	38_BF1	-5642.824911365453
7205,Ref.07_BC.CN.98.98CN009.AF286230,0.07-7	07_BC	-5162.262444955123
14242,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.09-7	27_cpx	-5607.381322356596
15704,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-7	09_cpx	-5278.472801713391
4812,Ref.47_BF.ES.08.X2457_2.FJ670529,0.04-0	47_BF	-4774.076614787146
9620,Ref.34_01B.TH.99.OUR2478P.EF165541,0.05-4	34_01B	-4807.37476395121
9108,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.05-1	28_BF	-5018.1450028607505
6118,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.08-7	39_BF	-5354.049630171965
1514,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.02-1	40_BF	-4432.280462676287
13606,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-0	A2	-5209.711651819564
10787,Ref.23_BG.CU.03.CB118.AY900571,0.1-7	23_BG	-5736.013774316329
12333,Ref.G.KE.93.HH8793_12_1.AF061641,0.03-2	G	-4634.809111575578
57,Ref.18_cpx.CU.99.CU68.AY894993,0.06-9	18_cpx	-5068.811477359245
9419,Ref.11_cpx.CM.97.MP818.AJ291718,0.05-7	11_cpx	-4935.575803600389
1025,Ref.03_AB.RU.97.KAL153_2.AF193276,0.04-6	03_AB	-4580.811761363836
2422,Ref.D.CM.01.01CM_4412HAL.AY371157,0.01-4	D	-4268.806870434785
3513,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.01-9	36_cpx	-4130.649005979697
6946,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-5	49_cpx	-4981.769792820883
2419,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.01-4	15_01B	-4131.360749995276
7798,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-3	F2	-5055.194432269104
12963,Ref.35_AD.AF.05.05AF095.EF158041,0.03-6	35_AD	-4508.651689297251
3118,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.01-0	28_BF	-4199.260323416037
8461,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-9	42_BF	-5153.473260497962
10086,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.1-0	14_BG	-5691.327841420806
4421,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.03-4	K	-4691.331759283803
5401,Ref.14_BG.ES.00.X605.AF450096,0.08-3	14_BG	-5345.355465883527
14184,Ref.02_AG.CM.99.pBD6_15.AY271690,0.09-6	02_AG	-5653.484042618985
10437,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-5	G	-5734.395253648559
3139,Ref.05_DF.ES.99.X492.AY227107,0.01-0	05_DF	-4241.206180913897
6041,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-7	36_cpx	-5235.89281437388
887,Ref.11_cpx.CM.97.MP818.AJ291718,0.04-7	11_cpx	-4757.701979980574
9516,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-4	11_cpx	-4936.956778292242
1530,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.02-1	38_BF1	-4473.114449457112
9389,Ref.A2.CY.94.94CY017_41.AF286237,0.05-7	A2	-5085.885180151513
12019,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-0	H	-4402.915632074525
12875,Ref.03_AB.RU.97.KAL153_2.AF193276,0.03-5	03_AB	-4400.965596768431
6629,Ref.31_BC.BR.04.04BR142.AY727527,0.08-4	31_BC	-5456.058391002526
4404,Ref.43_02G.SA.03.J11223.EU697904,0.03-4	43_02G	-4528.542191838116
14538,Ref.D.TZ.01.A280.AY253311,0.09-5	D	-5474.387580985419
3664,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.02-5	33_01B	-4453.2738532151325
10828,Ref.31_BC.BR.04.04BR137.AY727526,0.1-7	31_BC	-5714.963572879091
11042,Ref.34_01B.TH.99.OUR2478P.EF165541,0.1-6	34_01B	-5577.325309925268
9269,Ref.21_A2D.KE.91.KNH1254.AY945737,0.05-6	21_A2D	-4916.833929807466
12428,Ref.02_AG.NG.x.IBNG.L39106,0.03-2	02_AG	-4541.265830305052
4908,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.08-9	J	-5536.717198093521
11026,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-6	36_cpx	-5577.6490789390655
5681,Ref.31_BC.BR.04.04BR142.AY727527,0.08-2	31_BC	-5457.346574958572
3874,Ref.06_cpx.EE.01.EE0359.AY535659,0.02-4	06_cpx	-4488.502937986223
11329,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-8	45_cpx	-5827.750824967381
6048,Ref.19_cpx.CU.99.CU38.AY588970,0.08-7	19_cpx	-5470.40804695803
6848,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-5	06_cpx	-5398.580606603879
12865,Ref.A2.CY.94.94CY017_41.AF286237,0.03-5	A2	-4776.010652870239
14845,Ref.31_BC.BR.04.04BR142.AY727527,0.09-2	31_BC	-5601.746449199391
14667,Ref.G.NG.92.92NG083.U88826,0.09-5	G	-5583.306886199934
10580,Ref.49_cpx.GM.97.N28353.HQ385478,0.1-5	49_cpx	-5415.909095855527
5949,Ref.F1.FR.96.96FR_MP411.AJ249238,0.08-0	F1	-5369.280665472352
579,Ref.21_A2D.KE.91.KNH1254.AY945737,0.04-9	21_A2D	-4869.193563321155
6115,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.08-7	45_cpx	-5510.403463198324
12199,Ref.25_cpx.SA.03.J11451.EU697908,0.03-1	25_cpx	-4660.935785765759
6157,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-7	13_cpx	-5476.240775732603
10502,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.1-5	17_BF	-5694.786418788833
13455,Ref.D.UG.94.94UG114.U88824,0.06-1	D	-5111.460648959006
8084,Ref.16_A2D.KE.91.KNH1271.AY945736,0.05-9	16_A2D	-5069.707106994876
9309,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-6	21_A2D	-4899.042115641957
11913,Ref.05_DF.BE.x.VI1310.AF193253,0.03-9	05_DF	-4751.333572383469
6221,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.08-6	13_cpx	-5509.232049797176
15224,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-1	F2	-5369.465481928225
11405,Ref.14_BG.ES.00.X605.AF450096,0.04-4	14_BG	-4667.169945198407
1155,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-7	15_01B	-4335.1907681434695
7696,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.07-2	22_01A1	-5339.346508754986
9585,Ref.21_A2D.KE.91.KNH1254.AY945737,0.05-4	21_A2D	-5002.474404449064
13845,Ref.01_AE.TH.90.CM240.U54771,0.09-8	01_AE	-5359.437527170871
5905,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.08-0	13_cpx	-5475.910320222994
4741,Ref.29_BF.BR.02.BREPM119.AY771590,0.04-0	29_BF	-4795.7708757781675
5717,Ref.14_BG.ES.00.X605.AF450096,0.08-1	14_BG	-5419.125496284445
12118,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-0	26_AU	-4733.652083329967
10812,Ref.19_cpx.CU.99.CU29.AY588971,0.1-7	19_cpx	-5738.419662353162
3630,Ref.44_BF.CL.00.CH80.FJ358521,0.01-9	44_BF	-4334.870215765992
11114,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-9	06_cpx	-5755.66816488221
11152,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.1-9	40_BF	-5761.090773940829
7800,Ref.24_BG.CU.03.CB471.AY900575,0.07-3	24_BG	-5266.934320285937
910,Ref.F2.CM.97.CM53657.AF377956,0.04-7	F2	-4703.928501610458
10966,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.1-6	26_AU	-5696.039940917002
7089,Ref.05_DF.ES.99.X492.AY227107,0.07-6	05_DF	-5281.699897251013
13619,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.06-0	10_CD	-5188.269963004377
14740,Ref.16_A2D.KR.97.97KR004.AF286239,0.09-2	16_A2D	-5665.1615277659
3120,Ref.A1.UG.92.92UG037.AB253429,0.01-0	A1	-4254.3510599754
4369,Ref.F1.FR.96.96FR_MP411.AJ249238,0.03-4	F1	-4635.825908760085
15635,Ref.31_BC.BR.04.04BR142.AY727527,0.06-4	31_BC	-5171.612103841472
14701,Ref.35_AD.AF.05.05AF095.EF158041,0.09-2	35_AD	-5484.46799088041
9794,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.05-5	28_BF	-5010.334000797278
12154,Ref.F1.BE.93.VI850.AF077336,0.03-0	F1	-4527.867874605493
9976,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.1-0	27_cpx	-5837.135807808016
7310,Ref.B.TH.90.BK132.AY173951,0.07-0	B	-5114.006188823982
10381,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-2	45_cpx	-5658.599909524692
7349,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.07-0	40_BF	-5314.109474255705
13587,Ref.32_06A1.EE.01.EE0369.AY535660,0.06-1	06_cpx	-5487.0306280751665
3937,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-4	21_A2D	-4432.917148723515
13320,Ref.09_cpx.US.99.99DE4057.AY093607,0.06-8	09_cpx	-4823.884670273499
4277,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-4	H	-4374.6886077074805
15142,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-0	14_BG	-5483.469377882029
9783,Ref.21_A2D.KE.99.KSM4001.AF457072,0.05-5	21_A2D	-4935.791997576761
4415,Ref.47_BF.ES.08.P1942.GQ372987,0.03-4	47_BF	-4579.629141713834
2321,Ref.24_BG.CU.03.CB378.AY900574,0.01-7	24_BG	-4124.483390556679
15315,Ref.A2.CM.01.01CM_1445MV.GU201516,0.09-1	A2	-5518.949396144811
12202,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-1	11_cpx	-4521.431852113373
11570,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.04-3	11_cpx	-4755.952064952397
11926,Ref.H.BE.93.VI991.AF190127,0.03-9	H	-4701.715917562322
11195,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.1-9	39_BF	-5651.330292047462
12509,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.06-2	13_cpx	-5199.723224750228
11641,Ref.20_BG.CU.99.Cu103.AY586545,0.04-3	20_BG	-4660.608383804517
9083,Ref.03_AB.RU.97.KAL153_2.AF193276,0.05-1	03_AB	-4859.570314455556
5578,Ref.09_cpx.US.99.99DE4057.AY093607,0.08-2	09_cpx	-5233.461921589348
2857,Ref.01_AE.CN.05.05GX001.GU564221,0.01-3	01_AE	-4089.997181743183
3321,Ref.H.BE.93.VI997.AF190128,0.01-8	H	-4339.726263757756
7765,Ref.14_BG.ES.00.X623.AF450097,0.07-3	14_BG	-5276.348282752899
14022,Ref.A1.UG.92.92UG037.AB253429,0.09-9	A1	-5474.374023054906
4737,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.04-1	K	-4910.401284519076
10435,Ref.35_AD.AF.05.05AF095.EF158041,0.1-5	35_AD	-5678.424083865311
5774,Ref.A1.RW.92.92RW008.AB253421,0.08-1	A1	-5366.372350475487
5927,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-0	40_BF	-5481.748170640619
9318,Ref.44_BF.CL.00.CH80.FJ358521,0.05-6	44_BF	-5041.6714971864785
1383,Ref.H.CF.90.056.AF005496,0.02-6	H	-4496.002685624743
2989,Ref.21_A2D.KE.99.KSM4001.AF457072,0.01-3	21_A2D	-4201.386428091747
11845,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-8	13_cpx	-4609.333759489954
12008,Ref.23_BG.CU.03.CB347.AY900572,0.03-0	23_BG	-4615.654963603024
9390,Ref.19_cpx.CU.99.CU29.AY588971,0.05-7	19_cpx	-4971.94863548241
2099,Ref.F2.CM.95.95CM_MP257.AJ249237,0.01-6	F2	-4186.133896688489
3285,Ref.C.IN.95.95IN21068.AF067155,0.01-1	C	-4281.254596594854
11586,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-3	D	-4749.253623828219
13164,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.06-6	10_CD	-5113.228056717933
3188,Ref.02_AG.LR.x.POC44951.AB485636,0.01-1	02_AG	-4200.021998210603
6511,Ref.25_cpx.SA.03.J11451.EU697908,0.08-4	25_cpx	-5361.38460410566
13448,Ref.A2.CD.97.97CDKTB48.AF286238,0.06-1	A2	-5233.61321519842
4469,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-2	F2	-4774.0226257991
8078,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.05-9	26_AU	-5090.254771316532
9802,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-1	12_BF	-5766.776725313952
6018,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.08-7	11_cpx	-5429.995658431164
4483,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.04-2	13_cpx	-4749.4521430364875
2553,Ref.D.UG.94.94UG114.U88824,0.01-5	D	-4296.690747017261
2531,Ref.H.BE.93.VI997.AF190128,0.01-5	H	-4312.176756764848
13930,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-9	16_A2D	-5687.726257859521
3742,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.02-5	38_BF1	-4411.949693550739
6278,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.08-6	28_BF	-5464.492584582408
13361,Ref.F2.CM.95.95CM_MP255.AJ249236,0.06-8	F2	-5094.351275486411
1135,Ref.14_BG.ES.00.X605.AF450096,0.02-7	14_BG	-4243.16447615382
2935,Ref.G.PT.x.PT2695.AY612637,0.01-3	G	-4286.315584928225
12566,Ref.31_BC.BR.04.04BR137.AY727526,0.06-2	31_BC	-5159.613803220265
9594,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-4	39_BF	-4912.776672429488
14747,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-2	04_cpx	-5611.1343281182535
11969,Ref.H.CF.90.056.AF005496,0.03-9	H	-4612.796722083615
2407,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.01-4	36_cpx	-4122.800933174031
11600,Ref.J.CM.04.04CMU11421.GU237072,0.04-3	J	-4788.033638001894
9447,Ref.C.IN.95.95IN21068.AF067155,0.05-7	C	-4938.093858643944
2129,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.01-6	45_cpx	-4334.121442707836
13343,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.06-8	39_BF	-5161.391436611968
13919,Ref.C.ZA.04.04ZASK146.AY772699,0.09-9	C	-5554.693427749544
5152,Ref.25_cpx.SA.03.J11233.EU697906,0.08-8	25_cpx	-5337.837586324598
13734,Ref.F1.BE.93.VI850.AF077336,0.06-0	F1	-5000.501386452135
5924,Ref.35_AD.AF.05.05AF094.EF158040,0.08-0	35_AD	-5478.945758396128
11500,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.04-4	36_cpx	-4721.503347137444
12150,Ref.24_BG.ES.08.X2456_2.FJ670526,0.03-0	24_BG	-4641.233413486837
12754,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.06-5	39_BF	-5156.527845630755
607,Ref.49_cpx.GM.03.N26677.HQ385479,0.04-9	49_cpx	-4589.994865165074
7840,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-3	K	-5346.690606777305
1718,Ref.43_02G.SA.03.J11223.EU697904,0.02-0	43_02G	-4355.334182869186
9647,Ref.G.KE.93.HH8793_12_1.AF061641,0.05-5	G	-4972.801497998443
6637,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-4	29_BF	-5314.442090264415
3469,Ref.31_BC.BR.04.04BR142.AY727527,0.01-8	31_BC	-4189.62800645531
3204,Ref.19_cpx.CU.99.CU38.AY588970,0.01-1	19_cpx	-4170.028299493511
13211,Ref.11_cpx.CM.97.MP818.AJ291718,0.06-6	11_cpx	-5127.657864380907
7737,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.07-2	13_cpx	-5367.592593233545
7789,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-3	49_cpx	-5136.055993981108
10706,Ref.F2.CM.97.CM53657.AF377956,0.1-4	F2	-5537.008584688198
15615,Ref.G.NG.92.92NG083.U88826,0.06-4	G	-5117.852005772473
6206,Ref.19_cpx.CU.99.CU38.AY588970,0.08-6	19_cpx	-5357.587547552509
3024,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.01-0	27_cpx	-4426.704672027773
13095,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.03-6	17_BF	-4615.12810520486
12183,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-1	18_cpx	-4667.612836845223
1531,Ref.24_BG.CU.03.CB378.AY900574,0.02-1	24_BG	-4330.91372312387
11052,Ref.05_DF.BE.93.VI961.AF076998,0.1-6	05_DF	-5795.049755730982
14107,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-6	F2	-5428.656948665757
2440,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-4	37_cpx	-4364.745065967329
5267,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.06-3	04_cpx	-5174.634360539116
15633,Ref.47_BF.ES.08.P1942.GQ372987,0.06-4	47_BF	-5204.318712917746
15356,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.03-7	33_01B	-4653.397256416911
8998,Ref.05_DF.BE.93.VI961.AF076998,0.05-0	05_DF	-4990.329484580717
3056,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.01-0	06_cpx	-4333.243584017042
12523,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-2	45_cpx	-5135.810384673109
11813,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-8	B	-4464.729187643067
5246,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-3	22_01A1	-5021.368844213538
14042,Ref.43_02G.SA.03.J11223.EU697904,0.09-9	43_02G	-5574.64461841804
9519,Ref.F1.FI.93.FIN9363.AF075703,0.05-4	F1	-4922.032679476285
13076,Ref.F2.CM.97.CM53657.AF377956,0.03-6	F2	-4535.198722960707
9502,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-4	27_cpx	-5073.939205824772
13475,Ref.F2.CM.95.95CM_MP257.AJ249237,0.06-1	F2	-5100.910947806607
811,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.04-7	38_BF1	-4910.14649994993
4743,Ref.H.BE.93.VI997.AF190128,0.04-0	H	-4880.810417096224
1215,Ref.24_BG.CU.03.CB378.AY900574,0.02-7	24_BG	-4373.768191728947
14656,Ref.F2.CM.97.CM53657.AF377956,0.09-5	F2	-5494.9320811712705
11605,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.04-3	39_BF	-4759.951747220378
11430,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.04-4	06_cpx	-4943.866317015741
11987,Ref.05_DF.ES.99.X492.AY227107,0.03-9	05_DF	-4578.729089696483
277,Ref.H.CF.90.056.AF005496,0.02-9	H	-4498.056041976919
12834,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-5	11_cpx	-4598.18495729514
10862,Ref.A1.UG.92.92UG037.AB253429,0.1-7	A1	-5628.429487759965
580,Ref.46_BF.BR.01.01BR125.DQ358802,0.04-9	46_BF	-4789.115905009374
3799,Ref.35_AD.AF.05.05AF095.EF158041,0.02-4	35_AD	-4360.74388951745
5142,Ref.A1.RW.92.92RW008.AB253421,0.08-8	A1	-5484.862772224221
13237,Ref.B.US.98.1058_11.AY331295,0.06-6	B	-5100.577937649914
5093,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-8	36_cpx	-5331.847459213091
2571,Ref.23_BG.CU.03.CB118.AY900571,0.01-5	23_BG	-4241.750313092093
2293,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-7	40_BF	-4270.003931783607
4396,Ref.18_cpx.CU.99.CU14.AY586541,0.03-4	18_cpx	-4557.482085336641
11229,Ref.H.GB.00.00GBAC4001.FJ711703,0.1-8	H	-5459.49566207127
4506,Ref.06_cpx.EE.01.EE0359.AY535659,0.04-2	06_cpx	-4893.645870200002
1656,Ref.H.BE.93.VI991.AF190127,0.02-0	H	-4556.787755940847
1494,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-1	47_BF	-4437.634459252433
13391,Ref.H.CF.90.056.AF005496,0.06-8	H	-5206.869288781217
5178,Ref.02_AG.CM.99.pBD6_15.AY271690,0.08-8	02_AG	-5556.231908010993
6767,Ref.G.NG.92.92NG083.U88826,0.07-4	G	-5271.310724295955
5187,Ref.G.NG.92.92NG083.U88826,0.08-8	G	-5360.607976791404
10691,Ref.21_A2D.KE.91.KNH1254.AY945737,0.1-4	21_A2D	-5772.437098681477
6338,Ref.A2.CD.97.97CDKTB48.AF286238,0.08-5	A2	-5503.940215035384
13407,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.06-8	39_BF	-5225.522102302507
