reference	major subtype found	log_likelihood of the reference subtype
8834,Ref.46_BF.BR.01.01BR087.DQ358801,0.05-3	46_BF	-11427.833880891076
14305,Ref.43_02G.SA.03.J11456.EU697909,0.09-7	43_02G	-15914.519522490196
14992,Ref.34_01B.TH.99.OUR2478P.EF165541,0.09-3	34_01B	-15959.570752210906
2821,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.01-2	39_BF	-4148.6443973250625
10664,Ref.35_AD.AF.05.05AF094.EF158040,0.1-4	35_AD	-17207.654364303882
10463,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.1-5	07_BC	-16680.975440723796
9441,Ref.H.CF.90.056.AF005496,0.05-7	H	-11054.784949161092
15707,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.06-7	29_BF	-12654.495858967564
3156,Ref.44_BF.CL.00.CH80.FJ358521,0.01-0	44_BF	-4347.641815017684
8750,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-3	A1	-11179.931853845968
5711,Ref.14_BG.ES.00.X623.AF450097,0.08-1	14_BG	-15179.691789410605
2217,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-7	04_cpx	-3807.602680621292
15162,Ref.49_cpx.GM.97.N28353.HQ385478,0.09-0	49_cpx	-14854.434594798504
4699,Ref.35_AD.AF.05.05AF026.EF158043,0.04-1	35_AD	-10027.288606494303
5371,Ref.32_06A1.EE.01.EE0369.AY535660,0.06-3	32_06A1	-13764.423100178306
13525,Ref.07_BC.CN.98.98CN009.AF286230,0.06-1	07_BC	-12727.050816086237
9493,Ref.01_AE.CN.05.05GX001.GU564221,0.05-4	01_AE	-10677.756556591612
2996,Ref.49_cpx.GM.97.N28353.HQ385478,0.01-3	49_cpx	-3839.2256726728465
5316,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.06-3	28_BF	-12724.774128001249
13976,Ref.47_BF.ES.08.X2457_2.FJ670529,0.09-9	47_BF	-17190.37122578501
2199,Ref.21_A2D.KE.99.KSM4001.AF457072,0.01-6	21_A2D	-4013.9319898263725
7104,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-6	49_cpx	-13181.511153686299
8684,Ref.49_cpx.GM.97.N28353.HQ385478,0.05-2	49_cpx	-10918.79376801718
12990,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-6	07_BC	-7809.5592038331115
13738,Ref.05_DF.BE.93.VI961.AF076998,0.06-0	05_DF	-12444.673128528619
13107,Ref.31_BC.BR.04.04BR142.AY727527,0.03-6	31_BC	-8032.250213074142
12778,Ref.43_02G.SA.03.J11223.EU697904,0.06-5	43_02G	-12351.42961823522
1348,Ref.31_BC.BR.04.04BR137.AY727526,0.02-6	31_BC	-6223.88860275302
12115,Ref.20_BG.CU.99.Cu103.AY586545,0.03-0	20_BG	-7720.233617888535
12723,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.06-5	27_cpx	-12873.548207238618
11104,Ref.19_cpx.CU.99.CU38.AY588970,0.1-9	19_cpx	-16721.657038181158
10495,Ref.A2.CY.94.94CY017_41.AF286237,0.1-5	A2	-16583.08059514428
15168,Ref.23_BG.CU.03.CB347.AY900572,0.09-1	23_BG	-16169.189985559757
725,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.04-8	40_BF	-9626.009431867506
9735,Ref.11_cpx.CM.97.MP818.AJ291718,0.05-5	11_cpx	-11050.543581800128
5783,Ref.07_BC.CN.98.98CN009.AF286230,0.08-1	07_BC	-14410.211521554322
13154,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-6	33_01B	-12814.479221996864
4896,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.04-0	28_BF	-9970.221616396724
4663,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.04-1	40_BF	-9892.96946350017
2958,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.01-3	39_BF	-4034.7523990279733
3346,Ref.02_AG.LR.x.POC44951.AB485636,0.01-8	02_AG	-3718.004853824206
2408,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.01-4	25_cpx	-4212.20626667255
5167,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.08-8	45_cpx	-14931.454584473879
1802,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.02-3	26_AU	-6294.042848049526
6083,Ref.12_BF.AR.97.A32989.AF408630,0.08-7	12_BF	-14846.909015925019
13656,Ref.19_cpx.CU.99.CU29.AY588971,0.06-0	19_cpx	-12545.095824616796
12091,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.03-0	27_cpx	-8682.79571361695
3588,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.01-9	22_01A1	-4556.948950069576
12659,Ref.21_A2D.KE.99.KER2003.AF457051,0.06-5	21_A2D	-12536.920333464257
6885,Ref.G.PT.x.PT2695.AY612637,0.07-5	G	-13635.375421893117
3476,Ref.23_BG.CU.03.CB347.AY900572,0.01-9	23_BG	-4238.679466502644
14405,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.09-4	13_cpx	-16023.858229752075
13839,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.09-8	40_BF	-16024.027662223478
3575,Ref.01_AE.TH.90.CM240.U54771,0.01-9	01_AE	-3640.5606859279965
9245,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-6	40_BF	-11169.873125070355
13682,Ref.09_cpx.GH.96.96GH2911.AY093605,0.06-0	09_cpx	-12367.928511300237
10988,Ref.A1.RW.92.92RW008.AB253421,0.1-6	A1	-16372.972301046708
14173,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.09-6	45_cpx	-15731.111630175972
13022,Ref.J.CM.04.04CMU11421.GU237072,0.03-6	J	-7873.266620769391
14250,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.09-7	33_01B	-16119.87193263367
7110,Ref.23_BG.CU.03.CB347.AY900572,0.07-7	23_BG	-14238.527058013058
7117,Ref.35_AD.AF.05.05AF095.EF158041,0.07-7	35_AD	-14067.45527202426
8295,Ref.12_BF.AR.97.A32989.AF408630,0.07-8	12_BF	-13834.982046881905
12906,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.03-5	38_BF1	-8198.620527054243
7965,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.05-8	29_BF	-11403.520757911947
1948,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-2	D	-5780.204353851659
4606,Ref.08_BC.CN.06.nx2.HM067748,0.04-1	08_BC	-9626.389154184428
14092,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.09-6	33_01B	-16103.206204312506
9422,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.05-7	04_cpx	-11200.710456465644
6597,Ref.H.CF.90.056.AF005496,0.08-4	H	-14773.573196550613
10270,Ref.23_BG.CU.03.CB347.AY900572,0.1-2	23_BG	-17205.328457928295
7728,Ref.46_BF.BR.01.01BR087.DQ358801,0.07-2	46_BF	-14236.90413382656
10414,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-2	46_BF	-17278.291418175228
1949,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-2	04_cpx	-5988.796999598695
13999,Ref.07_BC.CN.98.98CN009.AF286230,0.09-9	07_BC	-15846.746525868904
4582,Ref.23_BG.CU.03.CB347.AY900572,0.04-1	23_BG	-10230.08978554919
5966,Ref.F2.CM.97.CM53657.AF377956,0.08-0	F2	-14773.556640442088
11131,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.1-9	39_BF	-17055.60775889245
4656,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.04-1	17_BF	-9667.379824754196
2500,Ref.18_cpx.CU.99.CU14.AY586541,0.01-4	18_cpx	-3887.819699830615
1707,Ref.F1.BR.93.93BR020_1.AF005494,0.02-0	F1	-5834.364571715554
3639,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-5	04_cpx	-5937.118385956626
12454,Ref.18_cpx.CU.99.CU14.AY586541,0.03-2	18_cpx	-8049.182952402026
3027,Ref.D.UG.94.94UG114.U88824,0.01-0	D	-4129.292502443868
12793,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-5	13_cpx	-12581.957474354207
12656,Ref.31_BC.BR.02.110PA.EF091932,0.06-5	31_BC	-12857.140308826136
15165,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-0	K	-16575.157148049322
13646,Ref.24_BG.CU.03.CB471.AY900575,0.06-0	24_BG	-12887.542406514398
1778,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-3	33_01B	-6226.460805134505
4942,Ref.19_cpx.CU.99.CU38.AY588970,0.08-9	19_cpx	-15004.82503552342
5408,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.08-3	11_cpx	-14515.042962281677
9752,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.05-5	39_BF	-11439.120978927669
13681,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.06-0	40_BF	-12843.031040533782
6925,Ref.G.NG.92.92NG083.U88826,0.07-5	G	-13235.721903219895
9911,Ref.J.SE.93.SE9280_7887.AF082394,0.1-1	J	-16810.529167616714
6148,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-7	46_BF	-14557.244014349422
4357,Ref.G.PT.x.PT2695.AY612637,0.03-4	G	-7769.171848778885
9845,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.1-1	15_01B	-16576.365283546158
3046,Ref.19_cpx.CU.99.CU38.AY588970,0.01-0	19_cpx	-4033.029573875439
1228,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-7	02_AG	-6163.580146503759
13904,Ref.23_BG.CU.03.CB347.AY900572,0.09-9	23_BG	-16675.537223029332
2059,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.01-6	04_cpx	-3868.058901308276
5912,Ref.J.CM.04.04CMU11421.GU237072,0.08-0	J	-13160.200647394182
3846,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-4	06_cpx	-6348.714892652103
12027,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-0	21_A2D	-8279.427601853598
8094,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-9	11_cpx	-10774.261080290378
5704,Ref.31_BC.BR.02.110PA.EF091932,0.08-1	31_BC	-14873.641643051085
2011,Ref.J.SE.93.SE9280_7887.AF082394,0.02-2	J	-6213.7408445312485
9791,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.05-5	13_cpx	-11208.29295903117
11264,Ref.16_A2D.KR.97.97KR004.AF286239,0.1-8	16_A2D	-17466.88314814101
5130,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.08-8	17_BF	-14753.473873017901
14041,Ref.05_DF.ES.99.X492.AY227107,0.09-9	05_DF	-15734.396336886768
6602,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.08-4	36_cpx	-14602.82875803555
9380,Ref.24_BG.CU.03.CB471.AY900575,0.05-7	24_BG	-11317.88566223103
11242,Ref.08_BC.CN.06.nx2.HM067748,0.1-8	08_BC	-16547.007407127963
4193,Ref.43_02G.SA.03.J11456.EU697909,0.03-3	43_02G	-8195.944000905894
8370,Ref.44_BF.CL.00.CH80.FJ358521,0.07-8	44_BF	-14251.681989373727
14643,Ref.20_BG.CU.99.Cu103.AY586545,0.09-5	20_BG	-16014.675544273976
7863,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.07-3	B	-13296.026458789387
2444,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.01-4	17_BF	-3997.4423316717757
5201,Ref.21_A2D.KE.99.KSM4001.AF457072,0.08-8	21_A2D	-14997.48470994494
2140,Ref.A1.RW.92.92RW008.AB253421,0.01-6	A1	-3745.1954262512336
2019,Ref.B.US.98.1058_11.AY331295,0.02-2	B	-6182.930521482931
7415,Ref.A2.CM.01.01CM_1445MV.GU201516,0.07-0	A2	-13880.79673254961
5624,Ref.09_cpx.GH.96.96GH2911.AY093605,0.08-2	09_cpx	-14413.345415266782
13707,Ref.H.CF.90.056.AF005496,0.06-0	H	-12411.325100347218
13931,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.09-9	13_cpx	-16126.818377412163
7673,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-2	F2	-13433.934616326711
8064,Ref.12_BF.AR.99.ARMA159.AF385936,0.05-9	12_BF	-11310.23789847451
4374,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.03-4	38_BF1	-8365.037760858659
182,Ref.08_BC.CN.06.nx2.HM067748,0.02-9	08_BC	-6064.56727212241
9098,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.05-1	40_BF	-11267.915200524472
9231,Ref.A2.CY.94.94CY017_41.AF286237,0.05-6	A2	-11405.439755012494
6576,Ref.K.CM.96.96CM_MP535.AJ249239,0.08-4	K	-15099.770666793627
7851,Ref.24_BG.CU.03.CB378.AY900574,0.07-3	24_BG	-13643.113194548578
1910,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-2	11_cpx	-6100.744065482016
3941,Ref.47_BF.ES.08.P1942.GQ372987,0.02-4	47_BF	-6331.850675702329
15328,Ref.D.TZ.01.A280.AY253311,0.03-7	D	-7970.864154461026
10166,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-3	06_cpx	-16899.046863108313
12575,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.06-2	40_BF	-12345.10000626219
3380,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-8	09_cpx	-4160.143513860035
6335,Ref.C.ZA.04.04ZASK146.AY772699,0.08-5	C	-14631.511790150691
14045,Ref.19_cpx.CU.99.CU7.AY894994,0.09-9	19_cpx	-15817.250660322807
14104,Ref.B.TH.90.BK132.AY173951,0.09-6	B	-14869.89288263695
9877,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.1-1	40_BF	-16965.917047412415
6561,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.08-4	27_cpx	-15325.636399736197
4306,Ref.33_01B.ID.07.JKT194_C.AB547464,0.03-4	33_01B	-7932.847956702781
12677,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.06-5	36_cpx	-12488.532043725847
10504,Ref.H.BE.93.VI991.AF190127,0.1-5	H	-16491.27067542945
14332,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-7	22_01A1	-16338.933258816656
2810,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-2	36_cpx	-4157.128310138488
14601,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.09-5	29_BF	-15851.40242452062
13206,Ref.40_BF.BR.04.04BRRJ115.EU735538,0.06-6	40_BF	-12671.560136799604
541,Ref.A2.CY.94.94CY017_41.AF286237,0.04-9	A2	-10119.811328132317
361,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-8	F2	-6034.752862146397
8763,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-3	17_BF	-11454.73275891256
13470,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-1	33_01B	-12751.94953668717
251,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.02-9	40_BF	-6247.11137897002
3388,Ref.37_cpx.CM.97.CM53392.AF377957,0.01-8	37_cpx	-4531.3267764300535
2438,Ref.19_cpx.CU.99.CU29.AY588971,0.01-4	19_cpx	-4137.85487521103
713,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.04-8	40_BF	-9682.271387117873
1157,Ref.G.BE.96.DRCBL.AF084936,0.02-7	G	-6161.365388456057
15303,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-1	39_BF	-16220.84463514999
5769,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-1	40_BF	-14848.537782095636
11045,Ref.C.ET.86.ETH2220.U46016,0.1-6	C	-16634.23636731683
9981,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.1-0	13_cpx	-17356.298145667974
12934,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-5	15_01B	-8038.870705092361
11688,Ref.44_BF.CL.00.CH80.FJ358521,0.04-3	44_BF	-9882.564678130646
7340,Ref.47_BF.ES.08.X2457_2.FJ670529,0.07-0	47_BF	-14260.371797731832
13471,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-1	45_cpx	-12406.008363230074
7886,Ref.46_BF.BR.01.01BR087.DQ358801,0.07-3	46_BF	-14020.346567086284
12587,Ref.21_A2D.KE.91.KNH1254.AY945737,0.06-2	21_A2D	-12714.353498230828
5190,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.08-8	38_BF1	-14702.981187758853
12411,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-2	42_BF	-7749.550701134824
12123,Ref.J.SE.93.SE9280_7887.AF082394,0.03-0	J	-8172.9117344072365
10992,Ref.06_cpx.AU.96.BFP90.AF064699,0.1-6	06_cpx	-16431.608485051343
12621,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-2	17_BF	-12587.729276796066
5395,Ref.14_BG.ES.00.X623.AF450097,0.08-3	14_BG	-14832.846364442205
6140,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.08-7	15_01B	-15217.069463977934
1094,Ref.F1.BE.93.VI850.AF077336,0.04-6	F1	-9478.956883370116
1196,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-7	06_cpx	-6026.545685579684
6246,Ref.31_BC.BR.04.04BR137.AY727526,0.08-6	31_BC	-15263.849353490474
6523,Ref.F2.CM.95.95CM_MP257.AJ249237,0.08-4	F2	-14863.033778621893
9315,Ref.31_BC.BR.04.04BR142.AY727527,0.05-6	31_BC	-11429.201827388393
13282,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.06-8	J	-12596.094405559348
4410,Ref.46_BF.BR.01.01BR087.DQ358801,0.03-4	46_BF	-7974.352832947605
6618,Ref.34_01B.TH.99.OUR2478P.EF165541,0.08-4	34_01B	-15141.410173842416
8284,Ref.19_cpx.CU.99.CU29.AY588971,0.07-8	19_cpx	-14224.243266485004
9482,Ref.D.TZ.01.A280.AY253311,0.05-4	D	-11109.106764096005
11538,Ref.09_cpx.SN.95.95SN1795.AY093603,0.04-3	09_cpx	-9236.555425792283
6929,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.07-5	39_BF	-13738.972296960068
12870,Ref.47_BF.ES.08.X2457_2.FJ670529,0.03-5	47_BF	-8223.863386300409
8226,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.07-8	J	-13870.475939112675
4335,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-4	33_01B	-8092.155790418455
5576,Ref.16_A2D.KR.97.97KR004.AF286239,0.08-2	16_A2D	-15195.08137521779
4519,Ref.07_BC.CN.98.98CN009.AF286230,0.04-2	07_BC	-9786.785848608293
9689,Ref.G.BE.96.DRCBL.AF084936,0.05-5	G	-11034.436918524605
14049,Ref.21_A2D.KE.99.KSM4001.AF457072,0.09-9	21_A2D	-16463.662388745077
11838,Ref.F1.BE.93.VI850.AF077336,0.03-8	F1	-7789.978302560299
5072,Ref.31_BC.BR.02.110PA.EF091932,0.08-8	31_BC	-14726.432181328024
2025,Ref.12_BF.AR.97.A32879.AF408629,0.02-2	12_BF	-5906.926524204701
4167,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.03-3	13_cpx	-8363.111436004827
2014,Ref.A1.UG.92.92UG037.AB253429,0.02-2	A1	-6389.4166151866475
6332,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.08-5	08_BC	-14842.568359796229
15069,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.09-0	13_cpx	-16043.928531294738
11812,Ref.F2.CM.97.CM53657.AF377956,0.03-8	F2	-7823.9339651125665
12276,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-1	26_AU	-8252.375924255182
6922,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.07-5	10_CD	-14123.756778750123
10455,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.1-5	13_cpx	-17485.7341753859
7669,Ref.43_02G.SA.03.J11456.EU697909,0.07-2	43_02G	-13870.999212871733
5854,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.08-0	29_BF	-15005.584931281
4326,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.03-4	A1	-8053.2533760899005
10275,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.1-2	04_cpx	-16952.58588000986
1018,Ref.37_cpx.CM.97.CM53392.AF377957,0.04-6	37_cpx	-10210.36766613112
2733,Ref.49_cpx.GM.02.N18380.HQ385477,0.01-2	49_cpx	-3966.288412003842
10357,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.1-2	42_BF	-16379.510907129124
5301,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.06-3	42_BF	-12363.42693531265
13649,Ref.D.CD.83.ELI.K03454,0.06-0	D	-12445.310606651577
7106,Ref.44_BF.CL.00.CH80.FJ358521,0.07-6	44_BF	-14405.974524335994
11655,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.04-3	B	-9553.655871436717
9391,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.05-7	33_01B	-11402.934770317837
9711,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.05-5	17_BF	-11222.765455074235
14513,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.09-4	39_BF	-16399.870291678435
8876,Ref.02_AG.LR.x.POC44951.AB485636,0.05-0	02_AG	-10687.311978821901
6489,Ref.H.GB.00.00GBAC4001.FJ711703,0.08-4	H	-14277.696990090131
8832,Ref.24_BG.ES.08.X2456_2.FJ670526,0.05-3	24_BG	-11287.886822799803
1518,Ref.25_cpx.SA.03.J11233.EU697906,0.02-1	25_cpx	-6195.376673007946
13390,Ref.A1.UG.92.92UG037.AB253429,0.06-8	A1	-12444.514835862312
12201,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-1	07_BC	-8052.489640678647
4531,Ref.20_BG.CU.99.Cu103.AY586545,0.04-2	20_BG	-9572.762035867467
12341,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-2	18_cpx	-7863.984721041142
13886,Ref.34_01B.TH.99.OUR2478P.EF165541,0.09-8	34_01B	-15941.817513112039
5583,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.08-2	04_cpx	-14845.579238921384
12412,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.03-2	46_BF	-7903.5678217068435
10660,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.1-4	17_BF	-16789.186414052987
9910,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.1-1	39_BF	-16631.96610226273
9252,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.05-6	46_BF	-11058.343822245564
621,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-9	A2	-9864.165174948332
15063,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-0	04_cpx	-15785.85111327397
4759,Ref.21_A2D.KE.99.KER2003.AF457051,0.04-0	21_A2D	-9796.207873858017
7642,Ref.24_BG.CU.03.CB471.AY900575,0.07-2	24_BG	-14010.668337730074
4133,Ref.D.UG.94.94UG114.U88824,0.03-3	D	-8106.040125120683
14255,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.09-7	07_BC	-15843.750699988384
14898,Ref.16_A2D.KR.97.97KR004.AF286239,0.09-3	16_A2D	-16338.696731803973
4718,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-1	15_01B	-9810.53301124852
12102,Ref.09_cpx.GH.96.96GH2911.AY093605,0.03-0	09_cpx	-7724.115755670891
248,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-9	06_cpx	-6101.833286747374
5963,Ref.35_AD.AF.05.05AF026.EF158043,0.08-0	35_AD	-14605.117653702526
11757,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.03-8	29_BF	-7787.512722995251
9203,Ref.F1.FI.93.FIN9363.AF075703,0.05-6	F1	-11074.018702920017
4053,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-5	F1	-9378.62169588261
13378,Ref.46_BF.BR.01.01BR125.DQ358802,0.06-8	46_BF	-12496.495161547708
2860,Ref.31_BC.BR.02.110PA.EF091932,0.01-3	31_BC	-4241.857496412629
9453,Ref.G.NG.92.92NG083.U88826,0.05-7	G	-10643.906156990164
1749,Ref.H.GB.00.00GBAC4001.FJ711703,0.02-3	H	-5292.404970013237
8950,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.05-0	28_BF	-11675.8074968875
4719,Ref.05_DF.ES.99.X492.AY227107,0.04-1	05_DF	-9626.560440957655
7574,Ref.15_01B.TH.96.M169.DQ354120,0.07-1	15_01B	-13937.379895587903
8635,Ref.F1.FR.96.96FR_MP411.AJ249238,0.05-2	F1	-10801.05020349659
14626,Ref.06_cpx.AU.96.BFP90.AF064699,0.09-5	06_cpx	-15584.08229753938
2828,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-2	24_BG	-4201.273506194043
10459,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.1-5	10_CD	-16859.002029839634
14792,Ref.K.CM.96.96CM_MP535.AJ249239,0.09-2	K	-16421.84752267462
4958,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.08-9	A1	-14816.520463791538
13524,Ref.09_cpx.GH.96.96GH2911.AY093605,0.06-1	09_cpx	-12263.08710896741
10941,Ref.F1.FI.93.FIN9363.AF075703,0.1-6	F1	-16485.6571110938
12944,Ref.F1.BE.93.VI850.AF077336,0.03-5	F1	-7810.483632135419
13144,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.06-6	33_01B	-12558.950835511463
15384,Ref.24_BG.CU.03.CB471.AY900575,0.03-7	24_BG	-8136.840912138297
14820,Ref.43_02G.SA.03.J11243.EU697907,0.09-2	43_02G	-15418.873711011991
3911,Ref.H.CF.90.056.AF005496,0.02-4	H	-6204.143632497267
9729,Ref.G.PT.x.PT2695.AY612637,0.05-5	G	-11275.910507675333
10594,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-4	29_BF	-16673.686795748068
3668,Ref.07_BC.CN.05.XJDC6441.EF368370,0.02-5	07_BC	-5820.990920029421
12649,Ref.G.KE.93.HH8793_12_1.AF061641,0.06-5	G	-12155.834714854711
3167,Ref.35_AD.AF.05.05AF095.EF158041,0.01-1	35_AD	-4010.984379315297
1292,Ref.02_AG.LR.x.POC44951.AB485636,0.02-6	02_AG	-5938.613280136556
8593,Ref.D.CD.83.ELI.K03454,0.05-2	D	-10894.238195703278
10184,Ref.47_BF.ES.08.X2457_2.FJ670529,0.1-3	47_BF	-17400.657541602228
7364,Ref.25_cpx.SA.03.J11233.EU697906,0.07-0	25_cpx	-13310.987330346152
7034,Ref.06_cpx.EE.01.EE0359.AY535659,0.07-6	06_cpx	-13522.28490287165
5820,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.08-1	14_BG	-15242.133205811448
8979,Ref.G.NG.92.92NG083.U88826,0.05-0	G	-10989.89076095047
15159,Ref.47_BF.ES.08.P1942.GQ372987,0.09-0	47_BF	-15884.398531017518
14447,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-4	33_01B	-16174.838805669906
2814,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.01-2	10_CD	-4127.3332807824845
1725,Ref.21_A2D.KE.99.KSM4001.AF457072,0.02-0	21_A2D	-6169.241176943291
12303,Ref.05_DF.ES.99.X492.AY227107,0.03-1	05_DF	-7897.398138472902
2515,Ref.21_A2D.KE.99.KSM4001.AF457072,0.01-4	21_A2D	-4024.31816795684
9354,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.05-7	22_01A1	-11286.190397389495
6765,Ref.12_BF.AR.97.A32879.AF408629,0.07-4	12_BF	-13776.31721881735
