reference	major subtype found	log_likelihood of the reference subtype
10750,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-7	12_BF	-9550.784180400513
265,Ref.20_BG.CU.99.Cu103.AY586545,0.02-9	20_BG	-3649.2820940253273
13669,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-0	40_BF	-7448.650832145146
13360,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.06-8	46_BF	-7275.406463988275
6536,Ref.24_BG.CU.03.CB471.AY900575,0.08-4	24_BG	-8718.079769878483
4716,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.04-1	38_BF1	-5983.443125687746
8622,Ref.06_cpx.AU.96.BFP90.AF064699,0.05-2	06_cpx	-6302.475081952306
5855,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-0	G	-8309.419240528583
6257,Ref.07_BC.CN.98.98CN009.AF286230,0.08-6	07_BC	-8615.51214580723
824,Ref.07_BC.CN.05.XJDC6441.EF368370,0.04-7	07_BC	-5529.190435507527
8202,Ref.46_BF.BR.01.01BR087.DQ358801,0.05-9	46_BF	-6705.76839194671
5915,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-0	33_01B	-8906.685682894908
1027,Ref.12_BF.AR.97.A32989.AF408630,0.04-6	12_BF	-5533.586399901123
10955,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.1-6	04_cpx	-9674.786229924639
9947,Ref.31_BC.BR.04.04BR142.AY727527,0.1-1	31_BC	-9763.008624255885
4803,Ref.05_DF.BE.x.VI1310.AF193253,0.04-0	05_DF	-5978.328157760744
10158,Ref.16_A2D.KR.97.97KR004.AF286239,0.1-3	16_A2D	-10261.142057216211
14169,Ref.20_BG.CU.99.Cu103.AY586545,0.09-6	20_BG	-9420.528162671637
7400,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.07-0	14_BG	-8102.685340030744
12359,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.03-2	07_BC	-4829.366133759827
13097,Ref.19_cpx.CU.99.CU7.AY894994,0.03-6	19_cpx	-4805.025378314903
14221,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-7	29_BF	-9064.62128203846
8845,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-3	K	-6831.294710684207
10956,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.1-6	06_cpx	-9305.805692988544
11498,Ref.02_AG.CM.99.pBD6_15.AY271690,0.04-4	02_AG	-5380.895733867468
2034,Ref.43_02G.SA.03.J11223.EU697904,0.02-2	43_02G	-3891.3086124909805
4011,Ref.D.CD.83.ELI.K03454,0.04-5	D	-5226.7862296267895
10489,Ref.D.CD.83.ELI.K03454,0.1-5	D	-9064.452574186931
3818,Ref.16_A2D.KE.91.KNH1271.AY945736,0.02-4	16_A2D	-4144.209442401626
12919,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.03-5	B	-4316.224208175172
15675,Ref.25_cpx.SA.03.J11451.EU697908,0.06-7	25_cpx	-7180.045099342221
15522,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.06-4	25_cpx	-7381.622151654294
1607,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.02-0	13_cpx	-3962.130261534337
2084,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.01-6	33_01B	-2814.18677964013
9978,Ref.08_BC.CN.06.nx2.HM067748,0.1-0	08_BC	-9924.541396859135
14342,Ref.02_AG.CM.99.pBD6_15.AY271690,0.09-7	02_AG	-8716.798971745597
14774,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-2	37_cpx	-9520.273891691897
1050,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.04-6	28_BF	-5830.8689780061095
3337,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-8	21_A2D	-2761.180300131432
8234,Ref.A2.CD.97.97CDKTB48.AF286238,0.07-8	A2	-8127.375463504401
9618,Ref.43_02G.SA.03.J11223.EU697904,0.05-4	43_02G	-6295.474482520722
3169,Ref.G.KE.93.HH8793_12_1.AF061641,0.01-1	G	-2696.4246721289
12141,Ref.49_cpx.GM.03.N26677.HQ385479,0.03-0	49_cpx	-4687.383628151311
8018,Ref.A1.UG.92.92UG037.AB253429,0.05-8	A1	-6623.71953080059
6888,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-5	09_cpx	-7776.631926175699
7760,Ref.A2.CD.97.97CDKTB48.AF286238,0.07-3	A2	-7994.126611169912
8299,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.07-8	27_cpx	-8296.225108405382
1687,Ref.20_BG.CU.99.Cu103.AY586545,0.02-0	20_BG	-3540.7832138678955
11466,Ref.06_cpx.AU.96.BFP90.AF064699,0.04-4	06_cpx	-5543.359168121082
12160,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-0	49_cpx	-4662.148752814492
11121,Ref.D.CD.83.ELI.K03454,0.1-9	D	-9019.01625076174
1601,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.02-0	38_BF1	-3974.8916430433064
1510,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.02-1	46_BF	-3843.1277690994334
2719,Ref.25_cpx.SA.03.J11451.EU697908,0.01-2	25_cpx	-2808.465307024392
7790,Ref.09_cpx.US.99.99DE4057.AY093607,0.07-3	09_cpx	-7435.723986993366
9817,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.1-1	38_BF1	-9762.532518102918
3316,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.01-1	28_BF	-2795.1714192602653
1700,Ref.F2.CM.97.CM53657.AF377956,0.02-0	F2	-3683.488381238686
4002,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-5	D	-5417.396339118404
4186,Ref.35_AD.AF.05.05AF094.EF158040,0.03-3	35_AD	-4749.48400399909
15344,Ref.A2.CD.97.97CDKTB48.AF286238,0.03-7	A2	-4887.641421128454
499,Ref.D.UG.94.94UG114.U88824,0.04-9	D	-5318.739455588584
5002,Ref.02_AG.NG.x.IBNG.L39106,0.08-9	02_AG	-8114.2154544050745
558,Ref.31_BC.BR.04.04BR137.AY727526,0.04-9	31_BC	-5657.655170363216
8428,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-9	06_cpx	-8194.490023907081
1191,Ref.43_02G.SA.03.J11456.EU697909,0.02-7	43_02G	-3958.7157803218793
79,Ref.12_BF.AR.97.A32989.AF408630,0.06-9	12_BF	-7087.927095580557
4376,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-4	26_AU	-4922.434832894734
13942,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.09-9	25_cpx	-8988.054023380437
12241,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.03-1	45_cpx	-4940.95515154454
13178,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.06-6	26_AU	-7160.0884006865645
3526,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-9	10_CD	-2723.5141198122406
11673,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.04-3	17_BF	-5829.3138700048585
7876,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-3	38_BF1	-8201.681396464914
4017,Ref.A2.CY.94.94CY017_41.AF286237,0.04-5	A2	-5983.317301447613
11019,Ref.35_AD.AF.05.05AF026.EF158043,0.1-6	35_AD	-9755.99136486818
10928,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-6	16_A2D	-9996.738178961716
1370,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-6	46_BF	-3851.413666450869
14571,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.09-5	07_BC	-9264.534969327899
1385,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.02-6	B	-3496.1011572948883
12297,Ref.G.NG.92.92NG083.U88826,0.03-1	G	-4618.4658810328865
1457,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-1	07_BC	-3597.4910660928035
13387,Ref.J.SE.93.SE9280_7887.AF082394,0.06-8	J	-7326.161546659575
11398,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-4	27_cpx	-6098.602798230016
15065,Ref.C.BR.92.BR025_d.U52953,0.09-0	C	-8690.39332109154
14466,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.09-4	46_BF	-9248.889676694665
2906,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.01-3	09_cpx	-2736.299376820083
6961,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-6	G	-7799.589247822469
3004,Ref.D.TZ.01.A280.AY253311,0.01-0	D	-2668.1281203685126
1860,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-3	02_AG	-3755.000588760931
7747,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-3	04_cpx	-7801.33727973951
14215,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.09-6	13_cpx	-9193.351182976081
4406,Ref.34_01B.TH.99.OUR2478P.EF165541,0.03-4	34_01B	-4551.147074247721
1361,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-6	11_cpx	-3781.2824859463917
12719,Ref.12_BF.AR.97.A32989.AF408630,0.06-5	12_BF	-7085.5914398134255
8102,Ref.19_cpx.CU.99.CU38.AY588970,0.05-9	19_cpx	-6582.520045785337
8526,Ref.49_cpx.GM.97.N28353.HQ385478,0.07-9	49_cpx	-7813.542948083666
2514,Ref.46_BF.BR.01.01BR087.DQ358801,0.01-4	46_BF	-2785.315092211886
15355,Ref.14_BG.ES.00.X605.AF450096,0.03-7	14_BG	-4731.4206241429265
8028,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.05-8	10_CD	-6391.067996016346
1795,Ref.18_cpx.CU.99.CU68.AY894993,0.02-3	18_cpx	-3840.44770292008
13477,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-1	49_cpx	-7077.320161301082
9218,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-6	06_cpx	-6391.336548752711
12426,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.03-2	28_BF	-5008.825081239497
6447,Ref.F1.BR.93.93BR020_1.AF005494,0.08-5	F1	-8214.630280838717
14537,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-5	29_BF	-9267.009481396537
12530,Ref.09_cpx.US.99.99DE4057.AY093607,0.06-2	09_cpx	-6655.57260993657
13968,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.09-9	26_AU	-9160.842855969982
11869,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-9	21_A2D	-4833.00676555293
5137,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.08-8	40_BF	-8710.605326537037
11807,Ref.J.SE.93.SE9280_7887.AF082394,0.03-8	J	-4946.486416365774
12382,Ref.24_BG.CU.03.CB471.AY900575,0.03-2	24_BG	-4757.880387229494
9609,Ref.12_BF.AR.97.A32879.AF408629,0.05-4	12_BF	-6391.906075704184
14727,Ref.25_cpx.SA.03.J11451.EU697908,0.09-2	25_cpx	-9002.250855291551
8863,Ref.C.ZA.04.04ZASK146.AY772699,0.05-0	C	-6138.916338956216
10196,Ref.31_BC.BR.04.04BR137.AY727526,0.1-3	31_BC	-10037.497057235545
2336,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.01-7	36_cpx	-2897.35212840059
8844,Ref.44_BF.CL.00.CH80.FJ358521,0.05-3	44_BF	-6961.36453302798
12681,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-5	45_cpx	-7377.786157431532
13851,Ref.21_A2D.KE.91.KNH1254.AY945737,0.09-8	21_A2D	-9509.8138359216
9224,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-6	A1	-6363.063810153296
3502,Ref.16_A2D.KE.91.KNH1271.AY945736,0.01-9	16_A2D	-3222.1379882496008
10227,Ref.J.SE.93.SE9280_7887.AF082394,0.1-3	J	-9812.217294615628
5280,Ref.J.CM.04.04CMU11421.GU237072,0.06-3	J	-6908.244593785764
2940,Ref.25_cpx.SA.03.J11233.EU697906,0.01-3	25_cpx	-2883.5094599602444
12922,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-5	36_cpx	-4845.9554478007185
2386,Ref.31_BC.BR.02.110PA.EF091932,0.01-4	31_BC	-2828.813495939572
3831,Ref.F1.FI.93.FIN9363.AF075703,0.02-4	F1	-3515.7125360636383
11039,Ref.05_DF.ES.99.X492.AY227107,0.1-6	05_DF	-9646.1501644622
645,Ref.01_AE.CN.05.05GX001.GU564221,0.04-8	01_AE	-5410.5448846662475
9350,Ref.02_AG.LR.x.POC44951.AB485636,0.05-7	02_AG	-6212.054087263211
9714,Ref.H.BE.93.VI991.AF190127,0.05-5	H	-6448.362778822271
13514,Ref.31_BC.BR.04.04BR137.AY727526,0.06-1	31_BC	-7480.174520217908
4259,Ref.31_BC.BR.04.04BR142.AY727527,0.03-3	31_BC	-4788.420416250863
9661,Ref.14_BG.ES.00.X623.AF450097,0.05-5	14_BG	-6381.6415433034
5312,Ref.K.CM.96.96CM_MP535.AJ249239,0.06-3	K	-7567.464933069019
4119,Ref.H.GB.00.00GBAC4001.FJ711703,0.03-3	H	-4328.385124457955
3132,Ref.18_cpx.CU.99.CU14.AY586541,0.01-0	18_cpx	-2719.691570759529
2464,Ref.09_cpx.GH.96.96GH2911.AY093605,0.01-4	09_cpx	-2538.9599800675037
10990,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.1-6	46_BF	-9668.025175356881
8431,Ref.18_cpx.CU.99.CU68.AY894993,0.07-9	18_cpx	-7704.441416871441
1224,Ref.A1.UG.92.92UG037.AB253429,0.02-7	A1	-3668.127500313874
8908,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-0	A1	-6393.620686198936
14246,Ref.16_A2D.KE.91.KNH1271.AY945736,0.09-7	16_A2D	-9643.454904664366
3674,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-5	33_01B	-3839.0962035988678
2052,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.02-2	28_BF	-3906.8416555132903
13569,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-1	17_BF	-7311.246984600921
8664,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.05-2	14_BG	-6576.553687686466
8831,Ref.19_cpx.CU.99.CU7.AY894994,0.05-3	19_cpx	-6483.272739010275
10630,Ref.19_cpx.CU.99.CU38.AY588970,0.1-4	19_cpx	-9974.228464490789
4144,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-3	11_cpx	-4654.512370774913
14795,Ref.B.NL.00.671_00T36.AY423387,0.09-2	B	-8677.141548398995
6090,Ref.A1.RW.92.92RW008.AB253421,0.08-7	A1	-8323.854823889395
11664,Ref.18_cpx.CU.99.CU14.AY586541,0.04-3	18_cpx	-5741.14699927381
4755,Ref.C.ZA.04.04ZASK146.AY772699,0.04-0	C	-5573.686295522777
4239,Ref.G.NG.92.92NG083.U88826,0.03-3	G	-4601.386654053733
992,Ref.19_cpx.CU.99.CU38.AY588970,0.04-6	19_cpx	-5914.316071451473
7794,Ref.D.CM.01.01CM_4412HAL.AY371157,0.07-3	D	-7334.930572335381
8612,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.05-2	37_cpx	-6660.607126992759
3494,Ref.A2.CD.97.97CDKTB48.AF286238,0.01-9	A2	-2924.04837445123
14923,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.09-3	39_BF	-9372.023624450429
4282,Ref.31_BC.BR.02.110PA.EF091932,0.03-4	31_BC	-4776.180018555751
12165,Ref.32_06A1.EE.01.EE0369.AY535660,0.03-0	32_06A1	-5738.070665205337
10651,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-4	29_BF	-9715.630960590213
15001,Ref.47_BF.ES.08.P1942.GQ372987,0.09-3	47_BF	-9831.88662452968
7418,Ref.05_DF.BE.93.VI961.AF076998,0.07-0	05_DF	-8101.439881229457
4041,Ref.G.PT.x.PT2695.AY612637,0.04-5	G	-5715.644645495873
14761,Ref.A2.CY.94.94CY017_41.AF286237,0.09-2	A2	-9359.567766089123
5757,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.08-1	33_01B	-8740.393487559468
3137,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.01-0	39_BF	-2910.49818681031
121,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.06-9	B	-6827.597236877066
7261,Ref.31_BC.BR.04.04BR142.AY727527,0.07-7	31_BC	-7989.615501952169
15033,Ref.14_BG.ES.00.X623.AF450097,0.09-0	14_BG	-9229.115556087252
7921,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.05-8	38_BF1	-6678.423339988022
5558,Ref.02_AG.LR.x.POC44951.AB485636,0.08-2	02_AG	-7977.183810866963
3549,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.01-9	17_BF	-2713.5952193610315
1454,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.02-1	22_01A1	-4030.242269017655
8508,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.07-9	38_BF1	-7973.707522313236
11170,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.1-9	26_AU	-9835.25878638054
14750,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.09-2	F2	-8736.353086031597
7113,Ref.H.BE.93.VI997.AF190128,0.07-7	H	-7945.667707116253
1345,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.02-6	40_BF	-3880.9557728817936
5669,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.08-2	17_BF	-8538.199667512006
10752,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-7	29_BF	-9545.279223470365
3611,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.01-9	39_BF	-2828.4385744844312
909,Ref.H.CF.90.056.AF005496,0.04-7	H	-5604.134919200986
7871,Ref.12_BF.AR.97.A32879.AF408629,0.07-3	12_BF	-7877.788990236495
8400,Ref.16_A2D.KE.91.KNH1271.AY945736,0.07-9	16_A2D	-8451.085636246002
10548,Ref.F2.CM.97.CM53657.AF377956,0.1-5	F2	-9666.43274190362
9993,Ref.F1.FI.93.FIN9363.AF075703,0.1-0	F1	-9374.638832072278
11686,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-3	49_cpx	-5443.606413245667
15386,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.03-7	A1	-4718.132176187951
3121,Ref.H.CF.90.056.AF005496,0.01-0	H	-2702.6395136539195
146,Ref.F1.BE.93.VI850.AF077336,0.06-9	F1	-6972.0334384214775
13566,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.06-1	15_01B	-7487.12775910963
10699,Ref.01_AE.AF.07.569M.GQ477441,0.1-4	01_AE	-9351.94297756125
13093,Ref.05_DF.ES.99.X492.AY227107,0.03-6	05_DF	-4917.528717182572
6321,Ref.29_BF.BR.02.BREPM119.AY771590,0.08-5	29_BF	-8562.42510480785
6473,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-5	13_cpx	-8602.615447697428
1326,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.02-6	09_cpx	-3941.2597285890897
5103,Ref.49_cpx.GM.02.N18380.HQ385477,0.08-8	49_cpx	-8335.749160275429
7221,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-7	45_cpx	-7973.7335513818525
8680,Ref.15_01B.TH.96.M169.DQ354120,0.05-2	15_01B	-6505.142126969246
487,Ref.01_AE.CN.05.05GX001.GU564221,0.04-9	01_AE	-5363.934487637335
15798,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.06-7	28_BF	-7470.4867940733275
7154,Ref.19_cpx.CU.99.CU38.AY588970,0.07-7	19_cpx	-8237.523309857015
1631,Ref.G.BE.96.DRCBL.AF084936,0.02-0	G	-3635.710591650329
4957,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.08-9	13_cpx	-8807.233915475903
12802,Ref.09_cpx.SN.95.95SN1795.AY093603,0.03-5	09_cpx	-4213.3445315836125
2877,Ref.25_cpx.SA.03.J11451.EU697908,0.01-3	25_cpx	-2807.5880748633012
849,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.04-7	13_cpx	-5908.491692961778
296,Ref.43_02G.SA.03.J11223.EU697904,0.02-9	43_02G	-4014.4039702276764
4138,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.03-3	33_01B	-4963.971677895081
6865,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-5	39_BF	-8212.302835308006
13204,Ref.06_cpx.AU.96.BFP90.AF064699,0.06-6	06_cpx	-7015.273721656292
906,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.04-7	28_BF	-5874.706026515369
9605,Ref.C.IN.95.95IN21068.AF067155,0.05-4	C	-6300.896753852173
7077,Ref.C.IN.95.95IN21068.AF067155,0.07-6	C	-7435.72663153409
13492,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.06-1	09_cpx	-7298.910977892755
9698,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-5	A1	-6265.638353297102
9955,Ref.29_BF.BR.02.BREPM119.AY771590,0.1-0	29_BF	-9519.768708970832
1313,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.02-6	15_01B	-3709.0106764417746
11346,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.1-8	10_CD	-9960.607181736805
6191,Ref.14_BG.ES.00.X605.AF450096,0.08-6	14_BG	-8577.231115503957
12337,Ref.01_AE.CN.05.05GX001.GU564221,0.03-2	01_AE	-4618.58143830553
5627,Ref.11_cpx.CM.97.MP818.AJ291718,0.08-2	11_cpx	-8406.342727116533
5402,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.08-3	33_01B	-8766.389169512
1470,Ref.09_cpx.US.99.99DE4057.AY093607,0.02-1	09_cpx	-3245.5225523887507
10462,Ref.07_BC.CN.05.XJDC6441.EF368370,0.1-5	07_BC	-9682.213935105006
11477,Ref.B.NL.00.671_00T36.AY423387,0.04-4	B	-5386.8595285986785
10162,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-3	10_CD	-9642.192735010696
4086,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.04-5	15_01B	-5633.479974805332
1202,Ref.25_cpx.SA.03.J11233.EU697906,0.02-7	25_cpx	-3994.687567074838
9812,Ref.31_BC.BR.02.110PA.EF091932,0.1-1	31_BC	-9830.775731496658
11720,Ref.02_AG.LR.x.POC44951.AB485636,0.03-8	02_AG	-4671.804227709178
14352,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-7	14_BG	-9369.678971580686
5141,Ref.43_02G.SA.03.J11456.EU697909,0.08-8	43_02G	-8641.185186327095
9926,Ref.18_cpx.CU.99.CU14.AY586541,0.1-1	18_cpx	-9753.198926067991
11230,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.1-8	08_BC	-9923.609540971569
7409,Ref.19_cpx.CU.99.CU7.AY894994,0.07-0	19_cpx	-7911.794089090924
6881,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.07-5	42_BF	-8112.750466892119
1205,Ref.01_AE.TH.90.CM240.U54771,0.02-7	01_AE	-3331.3946092872216
7166,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.07-7	F2	-7711.9680839570265
2588,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-5	A1	-2781.8315372170428
11198,Ref.43_02G.SA.03.J11223.EU697904,0.1-9	43_02G	-9507.080514514071
14376,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.09-7	28_BF	-9267.42132033299
1081,Ref.49_cpx.GM.03.N26677.HQ385479,0.04-6	49_cpx	-5637.2526162132
11630,Ref.25_cpx.SA.03.J11233.EU697906,0.04-3	25_cpx	-5641.825815000534
14629,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.09-5	40_BF	-9278.588260315828
982,Ref.07_BC.CN.05.XJDC6441.EF368370,0.04-6	07_BC	-5564.619844710772
13015,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.03-6	13_cpx	-4936.646302225994
484,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.04-9	J	-5922.901009200319
764,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.04-8	14_BG	-5660.677054703584
1849,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.02-3	45_cpx	-4007.6170017869035
14887,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.09-3	07_BC	-9270.231926098468
10692,Ref.46_BF.BR.01.01BR125.DQ358802,0.1-4	46_BF	-9843.813461997277
9843,Ref.49_cpx.GM.02.N18380.HQ385477,0.1-1	49_cpx	-9421.161199119206
8584,Ref.D.CM.01.01CM_4412HAL.AY371157,0.05-2	D	-6108.537538056751
254,Ref.25_cpx.SA.03.J11233.EU697906,0.02-9	25_cpx	-3892.8970870858925
557,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.04-9	27_cpx	-6136.673041898812
12069,Ref.D.CD.83.ELI.K03454,0.03-0	D	-4684.909024981589
7994,Ref.09_cpx.GH.96.96GH2911.AY093605,0.05-8	09_cpx	-6405.040196949624
8578,Ref.16_A2D.KR.97.97KR004.AF286239,0.05-2	16_A2D	-6896.7684170976
11669,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.04-3	39_BF	-5953.730724624594
1474,Ref.D.CM.01.01CM_4412HAL.AY371157,0.02-1	D	-3682.2984004183986
2584,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.01-5	F2	-2565.904966465829
405,Ref.F2.CM.95.95CM_MP255.AJ249236,0.02-8	F2	-3799.322709737156
4128,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.03-3	26_AU	-4913.201074320659
7730,Ref.F1.BE.93.VI850.AF077336,0.07-2	F1	-7661.701759881537
8470,Ref.25_cpx.SA.03.J11233.EU697906,0.07-9	25_cpx	-7774.78726187246
15463,Ref.05_DF.ES.99.X492.AY227107,0.03-7	05_DF	-4989.021236246821
4867,Ref.F1.BR.93.93BR020_1.AF005494,0.04-0	F1	-5416.8971887462485
14703,Ref.G.KE.93.HH8793_12_1.AF061641,0.09-2	G	-8988.2646275375
5765,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-1	03_AB	-8725.198524524852
7038,Ref.A1.RW.92.92RW008.AB253421,0.07-6	A1	-7530.612693190485
552,Ref.35_AD.AF.05.05AF094.EF158040,0.04-9	35_AD	-5866.742726044421
5618,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-2	46_BF	-8633.14138792502
2808,Ref.02_AG.CM.99.pBD6_15.AY271690,0.01-2	02_AG	-2701.0788030562485
3162,Ref.D.TZ.01.A280.AY253311,0.01-1	D	-2685.0842371258323
9944,Ref.15_01B.TH.96.M169.DQ354120,0.1-1	15_01B	-9663.664301028877
14040,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.09-9	15_01B	-9470.5253091515
8178,Ref.F2.CM.97.CM53657.AF377956,0.05-9	F2	-6539.386882940456
5193,Ref.05_DF.ES.99.X492.AY227107,0.08-8	05_DF	-8673.869819338248
1472,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.02-1	10_CD	-3786.306661910771
5295,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-3	40_BF	-7436.992709448512
13358,Ref.A1.RW.92.92RW008.AB253421,0.06-8	A1	-7035.211251742464
7501,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.07-1	45_cpx	-7867.711322509102
47,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-9	49_cpx	-7241.451026375626
7996,Ref.25_cpx.SA.03.J11233.EU697906,0.05-8	25_cpx	-6442.787257275546
12720,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.06-5	37_cpx	-7395.959953120119
