reference	major subtype found	log_likelihood of the reference subtype
4548,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.04-2	36_cpx	-4405.935735257212
593,Ref.H.CF.90.056.AF005496,0.04-9	H	-4386.765167486524
11519,Ref.C.ET.86.ETH2220.U46016,0.04-4	C	-4338.25534326597
6975,Ref.14_BG.ES.00.X623.AF450097,0.07-6	14_BG	-5541.603166810758
1303,Ref.F1.FI.93.FIN9363.AF075703,0.02-6	F1	-3143.268832315687
10757,Ref.01_AE.CN.05.05GX001.GU564221,0.1-7	01_AE	-6311.621071162278
2237,Ref.D.UG.94.94UG114.U88824,0.01-7	D	-2806.1620253081715
15449,Ref.B.US.98.1058_11.AY331295,0.03-7	B	-3732.536449360161
13224,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.06-6	26_AU	-5241.531815021801
4040,Ref.06_cpx.AU.96.BFP90.AF064699,0.04-5	06_cpx	-4206.066711592866
8137,Ref.12_BF.AR.97.A32989.AF408630,0.05-9	12_BF	-4563.5319976961455
6637,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-4	29_BF	-5558.55889116385
9382,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-7	A1	-4782.529530765371
14107,Ref.F2.CM.95.95CM_MP257.AJ249237,0.09-6	F2	-6083.191642791096
1832,Ref.09_cpx.GH.96.96GH2911.AY093605,0.02-3	09_cpx	-3218.7702114685094
1751,Ref.01_AE.CN.05.05GX001.GU564221,0.02-3	01_AE	-3094.989992219545
11913,Ref.05_DF.BE.x.VI1310.AF193253,0.03-9	05_DF	-3978.2828997635784
1215,Ref.24_BG.CU.03.CB378.AY900574,0.02-7	24_BG	-3169.5827288077166
2571,Ref.23_BG.CU.03.CB118.AY900571,0.01-5	23_BG	-2789.275110298619
5036,Ref.43_02G.SA.03.J11223.EU697904,0.08-9	43_02G	-5811.5465153729865
719,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.04-8	42_BF	-4288.829498899868
1633,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.02-0	04_cpx	-3363.6705428077403
12509,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.06-2	13_cpx	-5233.521442429058
9483,Ref.H.BE.93.VI997.AF190128,0.05-4	H	-4847.811188304327
5774,Ref.A1.RW.92.92RW008.AB253421,0.08-1	A1	-5747.998662754554
6006,Ref.D.TZ.01.A280.AY253311,0.08-7	D	-5795.815023603097
11891,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.03-9	45_cpx	-3933.4539871479988
5523,Ref.31_BC.BR.04.04BR142.AY727527,0.08-3	31_BC	-5826.328846054863
9765,Ref.F1.BR.93.93BR020_1.AF005494,0.05-5	F1	-4563.729470516247
1981,Ref.43_02G.SA.03.J11456.EU697909,0.02-2	43_02G	-3290.483684364286
3653,Ref.21_A2D.KE.99.KER2003.AF457051,0.02-5	21_A2D	-3340.183518712209
1210,Ref.02_AG.NG.x.IBNG.L39106,0.02-7	02_AG	-3056.92343570681
7745,Ref.H.BE.93.VI997.AF190128,0.07-3	H	-5638.3008669172295
4469,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-2	F2	-4226.889478706332
13664,Ref.H.BE.93.VI991.AF190127,0.06-0	H	-5243.153528153896
3799,Ref.35_AD.AF.05.05AF095.EF158041,0.02-4	35_AD	-3234.7162235315946
197,Ref.F1.FI.93.FIN9363.AF075703,0.02-9	F1	-3131.2374440617214
7698,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.07-2	39_BF	-5532.221904016767
13234,Ref.F2.CM.97.CM53657.AF377956,0.06-6	F2	-5015.6899216753045
5681,Ref.31_BC.BR.04.04BR142.AY727527,0.08-2	31_BC	-5985.960092683371
12834,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-5	11_cpx	-3877.368774036077
10071,Ref.35_AD.AF.05.05AF026.EF158043,0.1-0	35_AD	-6649.061797327587
55,Ref.C.BR.92.BR025_d.U52953,0.06-9	C	-5083.946495958262
8046,Ref.F1.BE.93.VI850.AF077336,0.05-8	F1	-4641.599821709378
6016,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.08-7	08_BC	-5796.814455990004
6564,Ref.A1.RW.92.92RW008.AB253421,0.08-4	A1	-5850.933166960815
10754,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-7	J	-6762.804800672875
6769,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-4	49_cpx	-5370.416990076485
15665,Ref.14_BG.ES.00.X623.AF450097,0.06-7	14_BG	-5132.623169350433
9979,Ref.D.UG.94.94UG114.U88824,0.1-0	D	-6285.64620297163
689,Ref.18_cpx.CU.99.CU68.AY894993,0.04-8	18_cpx	-4301.887330204612
6110,Ref.46_BF.BR.01.01BR125.DQ358802,0.08-7	46_BF	-5938.238971077336
26,Ref.16_A2D.KE.91.KNH1271.AY945736,0.06-9	16_A2D	-5380.056591647103
13237,Ref.B.US.98.1058_11.AY331295,0.06-6	B	-5003.6817719619
8151,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-9	40_BF	-4578.284012087197
4412,Ref.F1.BE.93.VI850.AF077336,0.03-4	F1	-3591.5149636494975
5460,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.08-3	46_BF	-5876.7658086647025
2927,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-3	27_cpx	-3165.0970193513617
8709,Ref.21_A2D.KE.99.KER2003.AF457051,0.05-3	21_A2D	-4814.325058813399
928,Ref.43_02G.SA.03.J11223.EU697904,0.04-7	43_02G	-4212.232011077182
15613,Ref.12_BF.AR.97.A32879.AF408629,0.06-4	12_BF	-5032.582889044666
2341,Ref.12_BF.AR.97.A32879.AF408629,0.01-7	12_BF	-2490.8850558637373
10735,Ref.47_BF.ES.08.P1942.GQ372987,0.1-4	47_BF	-6687.829043761332
989,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.04-6	45_cpx	-4454.800418417818
4911,Ref.01_AE.CN.05.05GX001.GU564221,0.08-9	01_AE	-5681.089512397802
3225,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.01-1	29_BF	-2768.054556759895
14591,Ref.C.BR.92.BR025_d.U52953,0.09-5	C	-6069.12618420769
7875,Ref.49_cpx.GM.03.N26677.HQ385479,0.07-3	49_cpx	-5418.47070353907
9564,Ref.31_BC.BR.04.04BR137.AY727526,0.05-4	31_BC	-4631.019272879574
11494,Ref.A1.UG.92.92UG037.AB253429,0.04-4	A1	-4267.625660954989
11875,Ref.D.UG.94.94UG114.U88824,0.03-9	D	-3787.814940064547
8888,Ref.33_01B.ID.07.JKT194_C.AB547464,0.05-0	33_01B	-4816.252836080996
14451,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.09-4	17_BF	-6353.2977153176935
742,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.04-8	26_AU	-4297.802161169676
14156,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-6	09_cpx	-6285.197023814631
8468,Ref.09_cpx.GH.96.96GH2911.AY093605,0.07-9	09_cpx	-5510.142829840076
5485,Ref.01_AE.AF.07.569M.GQ477441,0.08-3	01_AE	-5861.687545171386
3553,Ref.03_AB.RU.97.KAL153_2.AF193276,0.01-9	03_AB	-2280.900439745047
13280,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-8	29_BF	-5220.8447128694625
13257,Ref.C.ET.86.ETH2220.U46016,0.06-6	C	-5156.491113806999
8897,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.05-0	15_01B	-4767.920459553812
11342,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.1-8	36_cpx	-6577.013658249197
5911,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.08-0	29_BF	-5930.502269677041
3302,Ref.24_BG.ES.08.X2456_2.FJ670526,0.01-1	24_BG	-2718.2660361230114
11697,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.03-8	04_cpx	-3575.553534360073
1742,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-3	09_cpx	-2787.747366239785
6902,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-5	38_BF1	-5545.477165953674
5746,Ref.24_BG.CU.03.CB471.AY900575,0.08-1	24_BG	-5956.661778443692
13914,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.09-9	J	-6447.800862640706
9713,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-5	45_cpx	-4754.917760732576
270,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-9	22_01A1	-3526.1661792949863
12790,Ref.05_DF.BE.93.VI961.AF076998,0.06-5	05_DF	-5031.72418977021
7152,Ref.B.TH.90.BK132.AY173951,0.07-7	B	-5315.268241585405
4633,Ref.G.BE.96.DRCBL.AF084936,0.04-1	G	-4341.538695749338
1397,Ref.49_cpx.GM.03.N26677.HQ385479,0.02-6	49_cpx	-3239.960830038512
3643,Ref.G.KE.93.HH8793_12_1.AF061641,0.02-5	G	-3271.488559599185
1042,Ref.09_cpx.GH.96.96GH2911.AY093605,0.04-6	09_cpx	-4227.287470396452
1512,Ref.06_cpx.AU.96.BFP90.AF064699,0.02-1	06_cpx	-3173.888006860401
5188,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.08-8	14_BG	-5877.266389896359
5620,Ref.06_cpx.AU.96.BFP90.AF064699,0.08-2	06_cpx	-5699.50493184444
2339,Ref.F1.BR.93.93BR020_1.AF005494,0.01-7	F1	-2549.750953738117
6794,Ref.23_BG.CU.03.CB347.AY900572,0.07-5	23_BG	-5651.509484000525
13644,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.06-0	F2	-4904.3231146961725
12894,Ref.25_cpx.SA.03.J11233.EU697906,0.03-5	25_cpx	-3927.077984646869
10636,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-4	10_CD	-6517.927987255547
5626,Ref.25_cpx.SA.03.J11233.EU697906,0.08-2	25_cpx	-5723.71998245846
3355,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.01-8	36_cpx	-2770.7037963006856
6285,Ref.B.US.98.1058_11.AY331295,0.08-6	B	-5707.73880439754
7295,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-0	13_cpx	-5693.3623401647155
10778,Ref.07_BC.CN.05.XJDC6441.EF368370,0.1-7	07_BC	-6609.924748410364
7606,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.07-2	27_cpx	-5780.901171664481
6831,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.07-5	36_cpx	-5546.3051380361785
12077,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.03-0	33_01B	-3839.1112362841704
3362,Ref.19_cpx.CU.99.CU38.AY588970,0.01-8	19_cpx	-2695.688691580496
10436,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-5	29_BF	-6349.363369628213
1220,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-7	39_BF	-3345.754710447987
15219,Ref.G.BE.96.DRCBL.AF084936,0.09-1	G	-6228.120154476899
9722,Ref.31_BC.BR.04.04BR137.AY727526,0.05-5	31_BC	-4833.725811773495
5154,Ref.K.CM.96.96CM_MP535.AJ249239,0.08-8	K	-6138.310034743167
11229,Ref.H.GB.00.00GBAC4001.FJ711703,0.1-8	H	-6123.755941076595
218,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.02-9	A1	-3399.8946138127258
4213,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-3	21_A2D	-3864.6697600222383
3858,Ref.J.CM.04.04CMU11421.GU237072,0.02-4	J	-3560.448114361271
13090,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.03-6	38_BF1	-3860.9584466425713
5812,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.08-1	36_cpx	-6003.042168106784
9491,Ref.H.GB.00.00GBAC4001.FJ711703,0.05-4	H	-4474.940163470254
15591,Ref.20_BG.CU.99.Cu103.AY586545,0.06-4	20_BG	-5075.242377821804
167,Ref.G.KE.93.HH8793_12_1.AF061641,0.02-9	G	-3323.6766639320044
6716,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.07-4	37_cpx	-5688.76337184326
14753,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.09-2	13_cpx	-6195.272646474466
14691,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-5	K	-6486.224536886656
1045,Ref.11_cpx.CM.97.MP818.AJ291718,0.04-6	11_cpx	-4401.883084050584
9200,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.05-6	11_cpx	-4692.860963508163
1494,Ref.47_BF.ES.08.X2457_2.FJ670529,0.02-1	47_BF	-3326.1892896467116
5093,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.08-8	36_cpx	-5928.565668429089
14231,Ref.H.GB.00.00GBAC4001.FJ711703,0.09-7	H	-5931.64040725063
9383,Ref.D.CD.83.ELI.K03454,0.05-7	D	-4701.6123803794035
9209,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-6	F2	-4752.216118778213
2499,Ref.12_BF.AR.97.A32879.AF408629,0.01-4	12_BF	-2455.3813787463673
811,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.04-7	38_BF1	-4437.249529484975
11917,Ref.A2.CY.94.94CY017_41.AF286237,0.03-9	A2	-3945.8611702256026
12635,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.06-2	13_cpx	-5196.861516333365
13102,Ref.F1.BE.93.VI850.AF077336,0.03-6	F1	-3640.914621433862
15773,Ref.G.NG.92.92NG083.U88826,0.06-7	G	-5013.525369708962
1634,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.02-0	06_cpx	-3313.8992199202494
6878,Ref.31_BC.BR.04.04BR137.AY727526,0.07-5	31_BC	-5588.306892317897
8153,Ref.07_BC.CN.98.98CN009.AF286230,0.05-9	07_BC	-4471.837012217485
1773,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.02-3	07_BC	-3192.420726811844
1564,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-1	24_BG	-3239.119050411401
8459,Ref.43_02G.SA.03.J11456.EU697909,0.07-9	43_02G	-5555.779194011466
10223,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.1-3	45_cpx	-6480.512335094205
12713,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.06-5	17_BF	-5044.404071473012
11734,Ref.B.TH.90.BK132.AY173951,0.03-8	B	-3558.6470884505575
5857,Ref.H.GB.00.00GBAC4001.FJ711703,0.08-0	H	-5758.155767975005
5010,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.08-9	22_01A1	-6176.652732553714
13827,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-8	40_BF	-6210.066186016795
15775,Ref.49_cpx.GM.03.N26677.HQ385479,0.06-7	49_cpx	-5028.2810952412965
9748,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.05-5	26_AU	-4895.431980452209
12817,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-5	21_A2D	-3837.5409676676954
13828,Ref.06_cpx.EE.01.EE0359.AY535659,0.09-8	06_cpx	-6155.3662348553535
11298,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.1-8	37_cpx	-6584.82655356541
4611,Ref.14_BG.ES.00.X605.AF450096,0.04-1	14_BG	-4099.703754844489
1127,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.02-7	38_BF1	-3427.246985785427
13213,Ref.01_AE.TH.90.CM240.U54771,0.06-6	01_AE	-4864.824498968508
12524,Ref.B.TH.90.BK132.AY173951,0.06-2	B	-4881.573230626639
14143,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-6	40_BF	-6274.441274137067
6421,Ref.B.NL.00.671_00T36.AY423387,0.08-5	B	-5767.890882224747
13490,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.06-1	A1	-5114.170578318009
2894,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-3	10_CD	-2730.549385943316
4513,Ref.F2.CM.95.95CM_MP255.AJ249236,0.04-2	F2	-4319.839259700634
272,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.02-9	39_BF	-3358.95837200303
11692,Ref.23_BG.CU.03.CB347.AY900572,0.03-8	23_BG	-3926.764494558135
4396,Ref.18_cpx.CU.99.CU14.AY586541,0.03-4	18_cpx	-3690.5699841816054
3012,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.01-0	J	-3127.795362574434
12422,Ref.K.CM.96.96CM_MP535.AJ249239,0.03-2	K	-4061.7240342498208
482,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.04-9	29_BF	-4343.356845616889
2904,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-3	A1	-2933.490737214309
14916,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.09-3	26_AU	-6223.601998895501
8499,Ref.C.IN.95.95IN21068.AF067155,0.07-9	C	-5368.3612151314765
14307,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.09-7	42_BF	-6331.548333374651
1557,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.02-1	39_BF	-3329.4416885649166
11791,Ref.01_AE.TH.90.CM240.U54771,0.03-8	01_AE	-3411.474434627902
14096,Ref.07_BC.CN.05.XJDC6441.EF368370,0.09-6	07_BC	-6176.544267644263
413,Ref.11_cpx.CM.97.MP818.AJ291718,0.02-8	11_cpx	-3304.749848727817
9542,Ref.09_cpx.CI.00.00IC_10092.AJ866553,0.05-4	09_cpx	-4942.884423584956
9116,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.05-1	26_AU	-4962.414572838123
14606,Ref.37_cpx.CM.97.CM53392.AF377957,0.09-5	37_cpx	-6557.421042494739
4720,Ref.43_02G.SA.03.J11223.EU697904,0.04-1	43_02G	-4347.278437045156
3020,Ref.A2.CD.97.97CDKTB48.AF286238,0.01-0	A2	-2881.645130608157
9123,Ref.35_AD.AF.05.05AF026.EF158043,0.05-1	35_AD	-4853.1067473802905
166,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.02-9	29_BF	-3437.1169079385677
4419,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.03-4	13_cpx	-3834.58194058615
5215,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-3	29_BF	-5166.305523464482
5034,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.08-9	15_01B	-5809.207275319118
6840,Ref.16_A2D.KR.97.97KR004.AF286239,0.07-5	16_A2D	-5844.360506919335
7981,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.05-8	40_BF	-4733.585387660521
12931,Ref.49_cpx.GM.03.N26677.HQ385479,0.03-5	49_cpx	-3799.797847558162
3176,Ref.31_BC.BR.02.110PA.EF091932,0.01-1	31_BC	-2646.0324075263898
8216,Ref.23_BG.CU.03.CB347.AY900572,0.07-8	23_BG	-5703.020362037435
4220,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.03-3	22_01A1	-4035.580418555962
3658,Ref.08_BC.CN.06.nx2.HM067748,0.02-5	08_BC	-3165.116260450704
13139,Ref.D.UG.94.94UG114.U88824,0.06-6	D	-5071.585814035881
1637,Ref.18_cpx.CU.99.CU68.AY894993,0.02-0	18_cpx	-3231.234263725929
4982,Ref.31_BC.BR.04.04BR137.AY727526,0.08-9	31_BC	-6032.941078646673
9839,Ref.23_BG.CU.03.CB118.AY900571,0.1-1	23_BG	-6550.23430608678
11985,Ref.39_BF.BR.04.04BRRJ179.EU735535,0.03-9	39_BF	-3903.6515256302573
12486,Ref.09_cpx.SN.95.95SN1795.AY093603,0.06-2	09_cpx	-5096.899937955407
15360,Ref.07_BC.CN.05.XJDC6441.EF368370,0.03-7	07_BC	-3593.4970076795857
5737,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.08-1	15_01B	-5713.032173713703
3980,Ref.33_01B.MY.05.05MYKL045_1.DQ366662,0.04-5	33_01B	-4445.829093783753
11083,Ref.14_BG.ES.00.X623.AF450097,0.1-9	14_BG	-6682.567040440031
2323,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.01-7	45_cpx	-2868.7378167601664
7122,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.07-7	08_BC	-5368.810574211279
15237,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.09-1	33_01B	-6279.014373157774
5525,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.08-3	13_cpx	-5981.493290425071
9357,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.05-7	07_BC	-4818.6595484244035
10730,Ref.46_BF.BR.01.01BR087.DQ358801,0.1-4	46_BF	-6606.976028500274
10077,Ref.B.US.98.1058_11.AY331295,0.1-0	B	-6242.38967542065
3283,Ref.B.US.98.1058_11.AY331295,0.01-1	B	-2796.109304061855
4475,Ref.G.BE.96.DRCBL.AF084936,0.04-2	G	-4386.5509950589085
9047,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.05-1	45_cpx	-4819.354168128465
1901,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.02-2	04_cpx	-3092.3952409574963
10278,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.1-2	29_BF	-6552.809474341076
6129,Ref.C.IN.95.95IN21068.AF067155,0.08-7	C	-5705.958164983471
8191,Ref.49_cpx.GM.03.N26677.HQ385479,0.05-9	49_cpx	-4601.022922879905
6407,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.08-5	42_BF	-5891.795172505308
14191,Ref.12_BF.AR.97.A32879.AF408629,0.09-6	12_BF	-6230.15187703693
15279,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.09-1	45_cpx	-6326.756108238307
6100,Ref.25_cpx.SA.03.J11233.EU697906,0.08-7	25_cpx	-5889.420201935768
9777,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.05-5	17_BF	-4849.959033730754
2837,Ref.31_BC.BR.04.04BR142.AY727527,0.01-2	31_BC	-2577.716953663526
3837,Ref.F2.CM.95.95CM_MP257.AJ249237,0.02-4	F2	-3252.824560795199
3048,Ref.16_A2D.KR.97.97KR004.AF286239,0.01-0	16_A2D	-3078.0162774728747
13063,Ref.20_BG.CU.99.Cu103.AY586545,0.03-6	20_BG	-3572.6784414085373
7181,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.07-7	39_BF	-5500.939550819623
8103,Ref.F2.CM.95.95CM_MP257.AJ249237,0.05-9	F2	-4672.645910270894
4650,Ref.19_cpx.CU.99.CU29.AY588971,0.04-1	19_cpx	-4308.61150320786
2560,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.01-5	22_01A1	-2876.4848707533183
5993,Ref.A2.CM.01.01CM_1445MV.GU201516,0.08-0	A2	-5802.392052212943
7844,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.07-3	28_BF	-5633.507479536053
12830,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-5	22_01A1	-3939.8168969208486
8796,Ref.46_BF.BR.01.01BR125.DQ358802,0.05-3	46_BF	-4648.050817607711
11000,Ref.K.CM.96.96CM_MP535.AJ249239,0.1-6	K	-6708.3992531731255
562,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.04-9	46_BF	-4180.772184005075
3426,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.01-8	38_BF1	-2828.053176303033
10926,Ref.08_BC.CN.06.nx2.HM067748,0.1-6	08_BC	-6842.923377996668
5967,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-0	B	-5514.893755535422
9717,Ref.12_BF.AR.97.A32989.AF408630,0.05-5	12_BF	-4631.992548408982
51,Ref.G.BE.96.DRCBL.AF084936,0.06-9	G	-5076.9408707874145
6055,Ref.G.BE.96.DRCBL.AF084936,0.08-7	G	-5929.912479163152
10971,Ref.33_01B.MY.05.05MYKL007_1.DQ366659,0.1-6	33_01B	-6597.164059264955
7126,Ref.31_BC.BR.02.110PA.EF091932,0.07-7	31_BC	-5574.154146687386
8314,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-8	K	-5677.7882178416185
7900,Ref.23_BG.CU.03.CB347.AY900572,0.05-8	23_BG	-4852.667105375622
10365,Ref.07_BC.CN.98.98CN009.AF286230,0.1-2	07_BC	-6470.924809446014
11449,Ref.17_BF.PE.02.PE02_PCR0155.EU581828,0.04-4	17_BF	-4291.360628984295
8525,Ref.31_BC.BR.04.04BR142.AY727527,0.07-9	31_BC	-5486.164289336515
12030,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-0	27_cpx	-4039.345141721663
8460,Ref.A1.RW.92.92RW008.AB253421,0.07-9	A1	-5437.822348391564
13812,Ref.J.CM.04.04CMU11421.GU237072,0.09-8	J	-5983.369443174541
8147,Ref.F2.CM.95.95CM_MP255.AJ249236,0.05-9	F2	-4745.285136513765
14374,Ref.44_BF.CL.00.CH80.FJ358521,0.09-7	44_BF	-6501.307352940664
4248,Ref.34_01B.TH.99.OUR2478P.EF165541,0.03-3	34_01B	-3511.9803004178048
14075,Ref.01_AE.CN.05.05GX001.GU564221,0.09-6	01_AE	-5993.4738406625775
5916,Ref.37_cpx.CM.97.CM53392.AF377957,0.08-0	37_cpx	-6097.327910093278
1206,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.02-7	04_cpx	-3267.5226251377894
4938,Ref.33_01B.ID.07.JKT194_C.AB547464,0.08-9	33_01B	-5912.086400588198
8243,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.07-8	13_cpx	-5641.956058671865
3770,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.02-5	15_01B	-3161.1615438573613
7786,Ref.19_cpx.CU.99.CU38.AY588970,0.07-3	19_cpx	-5642.58741531941
5186,Ref.18_cpx.CU.99.CU14.AY586541,0.08-8	18_cpx	-5776.39431345319
7572,Ref.F1.BE.93.VI850.AF077336,0.07-1	F1	-5453.791507567519
9246,Ref.06_cpx.EE.01.EE0359.AY535659,0.05-6	06_cpx	-4832.650244647982
9573,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.05-4	40_BF	-4757.208658600164
11974,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.03-9	36_cpx	-3828.5565115577674
5394,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.08-3	27_cpx	-6124.476458088823
9633,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.05-4	13_cpx	-4771.937270528005
12083,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.03-0	45_cpx	-4030.29517638888
1405,Ref.19_cpx.CU.99.CU7.AY894994,0.02-6	19_cpx	-3211.561651030491
14539,Ref.H.BE.93.VI997.AF190128,0.09-5	H	-6225.799011845289
10709,Ref.B.US.98.1058_11.AY331295,0.1-4	B	-6231.703314181734
9326,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-7	09_cpx	-4525.752160551908
1416,Ref.49_cpx.GM.97.N28353.HQ385478,0.02-6	49_cpx	-3116.3551237418683
11556,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-3	27_cpx	-4628.372012731835
375,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-8	13_cpx	-3436.39130843045
4241,Ref.49_cpx.GM.03.N26677.HQ385479,0.03-3	49_cpx	-3758.2949128074642
2137,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.01-6	27_cpx	-3138.474201649254
8268,Ref.D.CM.01.01CM_4412HAL.AY371157,0.07-8	D	-5241.759571905865
7809,Ref.A2.CY.94.94CY017_41.AF286237,0.07-3	A2	-5643.655751274481
6328,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.08-5	29_BF	-5941.030935617817
12408,Ref.31_BC.BR.04.04BR137.AY727526,0.03-2	31_BC	-3818.9396652308565
